timestamps,TP9,AF7,AF8,TP10,Subject,Emotion
-0.001363989,0.467419287,0.333256261,-0.052747531,0.380389108,Subject C,Focused
-0.001380592,0.732374143,0.424611644,-0.047233554,0.417758711,Subject C,Focused
-0.001398635,0.369117548,0.443643767,-0.037838627,0.051464839,Subject C,Focused
-0.001418111,-0.254927543,0.384717735,-0.015394634,-0.489634999,Subject C,Focused
-0.001439019,-0.485494971,0.293884882,0.020209242,-0.761248342,Subject C,Focused
-0.001461369,-0.186940171,0.213347983,0.051112941,-0.602113405,Subject C,Focused
-0.001485172,0.119630743,0.147365432,0.054100985,-0.299214947,Subject C,Focused
-0.001510434,-0.039542612,0.078680891,0.021809156,-0.241141961,Subject C,Focused
-0.001537156,-0.478858276,0.002689198,-0.028719495,-0.490520165,Subject C,Focused
-0.00156534,-0.640337847,-0.062142923,-0.068161788,-0.764753627,Subject C,Focused
-0.00159499,-0.367879102,-0.093324001,-0.076889124,-0.80044218,Subject C,Focused
-0.001626108,-0.097171163,-0.088594685,-0.057719525,-0.638972713,Subject C,Focused
-0.0016587,-0.205052255,-0.070501812,-0.028793317,-0.511313605,Subject C,Focused
-0.001692767,-0.437713984,-0.067275323,-0.004421643,-0.507836711,Subject C,Focused
-0.001728313,-0.241988247,-0.088833948,0.016844069,-0.468128684,Subject C,Focused
-0.001765343,0.425154728,-0.121179781,0.045783831,-0.225500294,Subject C,Focused
-0.001803861,0.924973042,-0.143457229,0.085474814,0.12591473,Subject C,Focused
-0.001843874,0.695523237,-0.148852804,0.12126251,0.308431989,Subject C,Focused
-0.001885389,-0.01257184,-0.147494171,0.128644067,0.194527081,Subject C,Focused
-0.001928413,-0.386655363,-0.149930591,0.094417271,-0.039031455,Subject C,Focused
-0.001972952,-0.00870004,-0.152405282,0.033527008,-0.137926815,Subject C,Focused
-0.002019015,0.65663895,-0.14335881,-0.015877864,-0.072975142,Subject C,Focused
-0.002066611,0.837364627,-0.123261164,-0.019656962,-0.023294784,Subject C,Focused
-0.002115747,0.378604923,-0.110802736,0.024083787,-0.087684745,Subject C,Focused
-0.002166432,-0.109273743,-0.125366873,0.081452778,-0.138746102,Subject C,Focused
-0.002218673,-0.027867818,-0.166260438,0.109635067,-0.022476682,Subject C,Focused
-0.002272476,0.493710359,-0.21079924,0.09303016,0.189599876,Subject C,Focused
-0.00232785,0.813532342,-0.228721834,0.057368748,0.270572607,Subject C,Focused
-0.002384798,0.595486091,-0.199121164,0.04609884,0.146498633,Subject C,Focused
-0.002443328,0.17392144,-0.124921497,0.076833608,0.009242865,Subject C,Focused
-0.002503443,0.051208214,-0.039055907,0.120887451,0.070075975,Subject C,Focused
-0.002565149,0.252234192,0.012290138,0.132000502,0.297311479,Subject C,Focused
-0.002628451,0.390322894,0.006649476,0.095954643,0.494102643,Subject C,Focused
-0.002693352,0.28736785,-0.032749942,0.043755401,0.579780555,Subject C,Focused
-0.002759858,0.234410581,-0.058462888,0.01274472,0.658579217,Subject C,Focused
-0.002827973,0.515686461,-0.042705525,0.00414545,0.790015746,Subject C,Focused
-0.002897701,0.894734818,0.004909552,-0.011975812,0.826637577,Subject C,Focused
-0.002969047,0.851077336,0.060824416,-0.054420677,0.60082133,Subject C,Focused
-0.003042016,0.299400465,0.115649482,-0.105281533,0.231125598,Subject C,Focused
-0.003116612,-0.209161983,0.168740974,-0.130031199,0.091807036,Subject C,Focused
