timestamps,TP9,AF7,AF8,TP10,Subject,Emotion
0.047552987,-0.591738071,-0.154977609,0.233900235,-0.583156025,Subject B,Focused
0.046921968,-0.264317413,-0.150834174,0.182494736,-0.444662562,Subject B,Focused
0.046283568,-0.422561441,-0.086646989,0.115413862,-0.360437577,Subject B,Focused
0.04563753,-0.742511206,-0.01814761,0.061261749,-0.383415128,Subject B,Focused
0.044984125,-0.651161888,0.00970078,0.041523912,-0.421775013,Subject B,Focused
0.044323787,-0.12039398,-0.005786593,0.058583299,-0.365867903,Subject B,Focused
0.043656743,0.276824283,-0.03964823,0.093608595,-0.22614125,Subject B,Focused
0.042983027,0.127928226,-0.065824078,0.116352054,-0.10055642,Subject B,Focused
0.042302688,-0.253641209,-0.061888918,0.103967893,-0.023320404,Subject B,Focused
0.041615891,-0.23115017,-0.005818502,0.05869216,0.080366586,Subject B,Focused
0.040922853,0.291970525,0.105357875,0.008804536,0.253067616,Subject B,Focused
0.040223759,0.703627374,0.231808804,-0.014003967,0.382480486,Subject B,Focused
0.039518748,0.479499394,0.310743101,-0.004866857,0.309462683,Subject B,Focused
0.038807955,-0.089065639,0.31815334,0.007297158,0.051194334,Subject B,Focused
0.038091537,-0.234293016,0.300906231,-0.010712809,-0.177740768,Subject B,Focused
0.037369669,0.284916201,0.328049457,-0.058466534,-0.210493066,Subject B,Focused
0.036642524,0.837604358,0.4090425,-0.099721083,-0.128173748,Subject B,Focused
0.035910264,0.716010856,0.475221332,-0.10101946,-0.147312592,Subject B,Focused
0.035173049,0.042555097,0.449704036,-0.065725303,-0.3408253,Subject B,Focused
0.034431047,-0.400038833,0.326980401,-0.024631368,-0.552810756,Subject B,Focused
0.03368443,-0.184961474,0.175142372,-0.00030473,-0.600956323,Subject B,Focused
0.032933369,0.233819583,0.065679629,0.008486536,-0.490499886,Subject B,Focused
0.032178037,0.156176869,0.012400489,0.009354352,-0.37737202,Subject B,Focused
0.031418604,-0.435340349,-0.020946153,-0.002249466,-0.362508066,Subject B,Focused
0.030655242,-0.875333438,-0.065193866,-0.034436343,-0.397006909,Subject B,Focused
0.029888125,-0.708655212,-0.107292252,-0.076314993,-0.392496358,Subject B,Focused
0.029117427,-0.269893798,-0.105398875,-0.09679235,-0.35412258,Subject B,Focused
0.028343322,-0.197526747,-0.036759608,-0.074447999,-0.354732827,Subject B,Focused
0.027565985,-0.562937058,0.071039687,-0.025370201,-0.40255548,Subject B,Focused
0.026785589,-0.785540266,0.156414517,0.009592438,-0.393750546,Subject B,Focused
0.026002309,-0.433762592,0.173806277,0.010042948,-0.228096708,Subject B,Focused
0.02521632,0.171244986,0.129896464,0.000564499,0.047126148,Subject B,Focused
0.024427797,0.363023224,0.068907383,0.021220517,0.257613926,Subject B,Focused
0.023636915,0.012579679,0.021888198,0.0771745,0.290378909,Subject B,Focused
0.022843849,-0.289686443,-0.023322319,0.127170896,0.226508002,Subject B,Focused
0.022048775,-0.007820481,-0.096879547,0.121703197,0.23969447,Subject B,Focused
0.02125187,0.627631996,-0.198445377,0.045081451,0.380263796,Subject B,Focused
0.02045331,0.916419787,-0.285699667,-0.077218847,0.522054139,Subject B,Focused
0.019653272,0.603964147,-0.312378354,-0.197921084,0.534505857,Subject B,Focused
0.018851931,0.200499237,-0.268920651,-0.269732519,0.445960106,Subject B,Focused
0.018049464,0.287085657,-0.184572688,-0.265545215,0.391925152,Subject B,Focused
0.017246047,0.742231761,-0.101818277,-0.19810761,0.436574016,Subject B,Focused
0.016441855,0.915764243,-0.055433841,-0.118613827,0.506971132,Subject B,Focused
0.015637063,0.504236945,-0.06330676,-0.077301916,0.508264542,Subject B,Focused
0.014831847,-0.040339471,-0.117615439,-0.077591864,0.45033806,Subject B,Focused
0.01402638,-0.097249665,-0.178774419,-0.080122671,0.42134378,Subject B,Focused
0.013220837,0.33111862,-0.188898247,-0.057607345,0.46030877,Subject B,Focused
0.012415391,0.661618625,-0.108899979,-0.03107005,0.510894956,Subject B,Focused
0.011610216,0.525521102,0.045257422,-0.039358051,0.513007584,Subject B,Focused
0.010805484,0.246879496,0.205048545,-0.084623155,0.491029978,Subject B,Focused
0.010001368,0.374689773,0.301030321,-0.127170231,0.508717261,Subject B,Focused
0.009198039,0.904820301,0.319850911,-0.132394885,0.559847651,Subject B,Focused
0.008395668,1.237917165,0.305317234,-0.105933919,0.559873127,Subject B,Focused
0.007594427,0.94309712,0.300106586,-0.078096852,0.463062224,Subject B,Focused
0.006794486,0.330569611,0.297719906,-0.066425831,0.350062399,Subject B,Focused
0.005996015,0.078301494,0.264720031,-0.063004903,0.353637055,Subject B,Focused
0.005199183,0.388038832,0.202481274,-0.053397701,0.495414092,Subject B,Focused
0.004404158,0.758874156,0.161352779,-0.038183231,0.640753976,Subject B,Focused
0.003611106,0.660412948,0.180527916,-0.032055944,0.650748771,Subject B,Focused
0.00282019,0.214088773,0.230399951,-0.043273388,0.553175904,Subject B,Focused
0.002031574,-0.006657965,0.238258903,-0.057707962,0.507880503,Subject B,Focused
0.00124542,0.230725972,0.171169132,-0.048320704,0.600101171,Subject B,Focused
0.000461885,0.509881586,0.07581406,-0.003052154,0.728387682,Subject B,Focused
-0.000318874,0.36422963,0.031048491,0.060093061,0.738480574,Subject B,Focused
-0.0010967,-0.032289263,0.072651182,0.109485619,0.630713808,Subject B,Focused
-0.001871444,-0.052251431,0.169469607,0.128641412,0.563845236,Subject B,Focused
-0.002642955,0.522783583,0.261246423,0.125264329,0.639834746,Subject B,Focused
-0.003411086,1.118759247,0.306988558,0.117005283,0.748876161,Subject B,Focused
-0.00417569,1.035052318,0.297735025,0.116255861,0.689593295,Subject B,Focused
-0.004936625,0.333179057,0.236904943,0.126257969,0.422847714,Subject B,Focused
-0.005693749,-0.219135764,0.127983579,0.141286327,0.136392569,Subject B,Focused
-0.006446923,-0.09802596,-0.008078807,0.146709843,0.038318072,Subject B,Focused
-0.007196008,0.359372177,-0.116099152,0.12524319,0.136760392,Subject B,Focused
-0.007940871,0.457991483,-0.135498612,0.069550019,0.260260399,Subject B,Focused
-0.008681379,0.077789695,-0.061732531,-0.009935261,0.264816663,Subject B,Focused
-0.009417401,-0.203943284,0.032487261,-0.089437529,0.171495385,Subject B,Focused
-0.010148809,0.061071878,0.058903602,-0.143599841,0.102769779,Subject B,Focused
-0.010875474,0.553412918,0.002552729,-0.15563777,0.136721104,Subject B,Focused
-0.011597272,0.608728911,-0.062050656,-0.12274618,0.258938698,Subject B,Focused
-0.01231408,0.131534256,-0.049798173,-0.057722628,0.424207096,Subject B,Focused
-0.013025776,-0.245832715,0.048482438,0.014776169,0.602264227,Subject B,Focused
-0.013732242,0.005165157,0.163420781,0.069775815,0.75303158,Subject B,Focused
-0.014433362,0.586956172,0.216828411,0.096313321,0.810460182,Subject B,Focused
-0.01512902,0.730060022,0.17978776,0.102373511,0.734916907,Subject B,Focused
-0.015819106,0.173236785,0.075130822,0.103698624,0.573328201,Subject B,Focused
-0.01650351,-0.500585785,-0.047787908,0.105492088,0.439917216,Subject B,Focused
-0.017182127,-0.600444389,-0.134888131,0.096132719,0.422324863,Subject B,Focused
-0.017854855,-0.179500187,-0.150073591,0.062653837,0.498170391,Subject B,Focused
-0.018521598,0.083159282,-0.098500808,0.013207668,0.544849539,Subject B,Focused
-0.019182261,-0.210881235,-0.025000626,-0.021761163,0.454029444,Subject B,Focused
-0.019836754,-0.677135934,0.017712973,-0.017194436,0.25616873,Subject B,Focused
-0.020484986,-0.693207254,-0.001658793,0.019438739,0.112301903,Subject B,Focused
-0.021126874,-0.252671845,-0.084802094,0.054933214,0.145867168,Subject B,Focused
-0.021762333,0.011420921,-0.19870852,0.063256894,0.286638783,Subject B,Focused
-0.022391283,-0.332694844,-0.273452613,0.043967506,0.324656588,Subject B,Focused
-0.023013646,-0.926088642,-0.237428883,0.007953152,0.136760702,Subject B,Focused
-0.023629347,-1.065063129,-0.0841872,-0.042182227,-0.172377968,Subject B,Focused
-0.024238313,-0.597227865,0.104394077,-0.106408381,-0.378218444,Subject B,Focused
-0.024840473,-0.095018189,0.222590168,-0.167040257,-0.357935291,Subject B,Focused
-0.02543576,-0.095602558,0.228571642,-0.190423852,-0.177541931,Subject B,Focused
-0.026024108,-0.42108561,0.16298956,-0.159313702,0.008305287,Subject B,Focused
-0.026605456,-0.467199895,0.095055964,-0.099134045,0.087434864,Subject B,Focused
-0.027179745,-0.054390282,0.066913136,-0.060119353,0.02563969,Subject B,Focused
-0.027746917,0.308533962,0.080990853,-0.068318314,-0.163565582,Subject B,Focused
-0.02830692,0.107010848,0.1145886,-0.099063232,-0.433116926,Subject B,Focused
-0.028859704,-0.464615293,0.136116169,-0.103279608,-0.69412547,Subject B,Focused
-0.029405224,-0.725242734,0.123641606,-0.058073452,-0.841251229,Subject B,Focused
-0.029943436,-0.387481295,0.087212834,0.011171417,-0.828072004,Subject B,Focused
-0.030474302,0.071507566,0.070931617,0.057373187,-0.717062218,Subject B,Focused
-0.030997785,0.050546281,0.115597906,0.058330321,-0.618920843,Subject B,Focused
-0.031513849,-0.372481692,0.211078006,0.036462358,-0.565204093,Subject B,Focused
-0.032022464,-0.557024468,0.293903607,0.031787051,-0.477152964,Subject B,Focused
-0.032523599,-0.194744337,0.301820368,0.056568337,-0.298023242,Subject B,Focused
-0.033017228,0.223968918,0.230862532,0.081755212,-0.121843524,Subject B,Focused
-0.033503328,0.034977684,0.134543026,0.071505399,-0.115797717,Subject B,Focused
-0.033981875,-0.689293711,0.068192277,0.02600337,-0.305669828,Subject B,Focused
-0.034452851,-1.172323282,0.040440057,-0.017987237,-0.512344645,Subject B,Focused
-0.034916238,-0.902975298,0.020737404,-0.027706575,-0.54945958,Subject B,Focused
-0.035372019,-0.278672978,-0.014917785,-0.005130069,-0.436454076,Subject B,Focused
-0.035820181,-0.072114988,-0.05704495,0.026056995,-0.349377024,Subject B,Focused
-0.03626071,-0.418360552,-0.080801395,0.052267114,-0.379900224,Subject B,Focused
-0.036693592,-0.649877182,-0.080171761,0.076460934,-0.422617371,Subject B,Focused
-0.037118818,-0.193197736,-0.0757451,0.09746361,-0.329008755,Subject B,Focused
-0.037536376,0.647526092,-0.089058314,0.099443681,-0.113621802,Subject B,Focused
-0.037946257,1.043727741,-0.115238938,0.070729879,0.058170933,Subject B,Focused
-0.038348452,0.675219433,-0.12659417,0.026204451,0.077722663,Subject B,Focused
-0.038742952,0.110030841,-0.104158848,0.000366337,0.022564558,Subject B,Focused
-0.039129751,0.057718596,-0.061901364,0.016247286,0.042862517,Subject B,Focused
-0.039508843,0.481138118,-0.035546426,0.064681755,0.157034063,Subject B,Focused
-0.039880223,0.708460843,-0.045962352,0.11338737,0.222744539,Subject B,Focused
-0.040243889,0.358086916,-0.074245826,0.132643859,0.116781862,Subject B,Focused
-0.040599838,-0.164730503,-0.075351556,0.114150924,-0.112311223,Subject B,Focused
-0.040948072,-0.239129153,-0.019597664,0.071928123,-0.308786501,Subject B,Focused
-0.041288592,0.127456357,0.077827873,0.028465167,-0.392659756,Subject B,Focused
-0.041621403,0.324828803,0.168369911,-0.001021893,-0.420595402,Subject B,Focused
-0.041946511,-0.014663742,0.209203103,-0.012363427,-0.465704274,Subject B,Focused
-0.042263924,-0.512225183,0.190663016,-0.004616693,-0.503583379,Subject B,Focused
-0.042573651,-0.568343014,0.132817307,0.024034421,-0.471133896,Subject B,Focused
-0.042875707,-0.195352372,0.067549452,0.069442229,-0.409143317,Subject B,Focused
-0.043170104,-0.009064136,0.026313105,0.1164414,-0.460764245,Subject B,Focused
-0.043456858,-0.378693025,0.030086862,0.146927445,-0.686381121,Subject B,Focused
-0.043735985,-0.894590633,0.07307117,0.152211023,-0.935267003,Subject B,Focused
-0.044007504,-0.897035482,0.115687438,0.135702071,-0.980617886,Subject B,Focused
-0.044271432,-0.36707779,0.109602947,0.107342003,-0.777148274,Subject B,Focused
-0.04452779,0.027572961,0.042121471,0.078662795,-0.512286451,Subject B,Focused
-0.044776596,-0.191069577,-0.046488215,0.058924711,-0.382406251,Subject B,Focused
-0.045017873,-0.67755462,-0.098485793,0.050035627,-0.384596435,Subject B,Focused
-0.045251643,-0.714382585,-0.094405053,0.045912413,-0.37540327,Subject B,Focused
-0.045477931,-0.148761188,-0.069220787,0.040736401,-0.284873468,Subject B,Focused
-0.045696762,0.416944892,-0.069717384,0.037437452,-0.19219588,Subject B,Focused
-0.045908163,0.420255894,-0.101097694,0.044947057,-0.183115278,Subject B,Focused
-0.046112161,0.069778,-0.126136747,0.0668279,-0.204045041,Subject B,Focused
-0.046308785,0.055338204,-0.117999221,0.094520427,-0.121340625,Subject B,Focused
-0.046498064,0.614974408,-0.099597301,0.112792455,0.087938839,Subject B,Focused
