timestamps,TP9,AF7,AF8,TP10,Subject,Emotion
-0.012731878,0.043590914,0.025147126,0.002752215,-0.09219845,Subject C,Focused
-0.012835233,-0.039842934,0.071835434,-0.034567999,-0.073467221,Subject C,Focused
-0.012946895,-0.156239546,0.098689842,-0.068753283,-0.127084514,Subject C,Focused
-0.013073242,-0.159763543,0.063278912,-0.072976159,-0.266332132,Subject C,Focused
-0.013192536,-0.084795971,-0.029332427,-0.037267071,-0.393363026,Subject C,Focused
-0.013264385,-0.121577265,-0.113133109,0.018713901,-0.431858298,Subject C,Focused
-0.013270709,-0.366358343,-0.127466932,0.06415557,-0.424527586,Subject C,Focused
-0.0132443,-0.656847957,-0.078836421,0.081603249,-0.468685405,Subject C,Focused
-0.013245059,-0.708411795,-0.017266368,0.070916963,-0.555096791,Subject C,Focused
-0.01330578,-0.422570356,0.030577315,0.03940486,-0.529465329,Subject C,Focused
-0.013408384,-0.031077715,0.073871234,-0.001145125,-0.279321396,Subject C,Focused
-0.013512484,0.11177427,0.110036444,-0.03057972,0.067197727,Subject C,Focused
-0.013596344,-0.102504951,0.103113793,-0.026602809,0.229274272,Subject C,Focused
-0.01366635,-0.412281148,0.030463175,0.016402495,0.093857066,Subject C,Focused
-0.013737007,-0.467297792,-0.065379202,0.0767602,-0.133300157,Subject C,Focused
-0.013812604,-0.200405855,-0.097671622,0.120078925,-0.16255122,Subject C,Focused
-0.013887597,0.144440381,-0.017575945,0.127845478,0.047292883,Subject C,Focused
-0.013956774,0.325808398,0.128819397,0.112462941,0.272221148,Subject C,Focused
-0.014020459,0.336138473,0.230620294,0.105210823,0.314966046,Subject C,Focused
-0.014081681,0.290454743,0.204318373,0.128619417,0.220111729,Subject C,Focused
-0.01414185,0.199355969,0.062838972,0.175779339,0.163991617,Subject C,Focused
-0.014200047,-0.026146374,-0.101553146,0.21304719,0.196096098,Subject C,Focused
-0.01425503,-0.360152862,-0.199629919,0.206491317,0.178443388,Subject C,Focused
-0.014306661,-0.579400484,-0.211053873,0.152423415,-0.006935302,Subject C,Focused
-0.014355566,-0.491848305,-0.178350435,0.083350026,-0.278804978,Subject C,Focused
-0.014402155,-0.211692498,-0.151128204,0.039477352,-0.464764915,Subject C,Focused
-0.014446312,-0.079189414,-0.142148231,0.031891086,-0.535959008,Subject C,Focused
-0.01448776,-0.253157246,-0.130180134,0.036927679,-0.611822913,Subject C,Focused
-0.014526434,-0.490026149,-0.096187985,0.029175923,-0.73079599,Subject C,Focused
-0.014562461,-0.446763291,-0.05340766,0.014790998,-0.754489811,Subject C,Focused
-0.014595958,-0.144615023,-0.040688172,0.023678309,-0.571404516,Subject C,Focused
-0.014626929,0.033004476,-0.083954557,0.068146557,-0.299153358,Subject C,Focused
-0.014655327,-0.167734717,-0.164800061,0.11915359,-0.174007357,Subject C,Focused
-0.01468114,-0.533097187,-0.231851524,0.132536572,-0.269722016,Subject C,Focused
-0.014704404,-0.644731383,-0.246397452,0.096559696,-0.42505325,Subject C,Focused
-0.014725158,-0.395285274,-0.214924294,0.044830715,-0.460171284,Subject C,Focused
-0.014743422,-0.09025607,-0.174694402,0.020000212,-0.381473236,Subject C,Focused
-0.014759196,-0.033331492,-0.151289064,0.031107424,-0.325546282,Subject C,Focused
-0.014772489,-0.160104167,-0.136916908,0.050252543,-0.353027067,Subject C,Focused
-0.014783318,-0.181874053,-0.11021368,0.045095576,-0.373746835,Subject C,Focused
-0.014791703,-0.00839823,-0.068241232,0.007966886,-0.285485213,Subject C,Focused
-0.014797659,0.128047727,-0.03088248,-0.04297506,-0.132339482,Subject C,Focused
-0.014801197,-0.000201905,-0.016359255,-0.081236336,-0.070775887,Subject C,Focused
-0.014802327,-0.285907044,-0.021285264,-0.088518977,-0.173805249,Subject C,Focused
-0.014801064,-0.396115603,-0.026969142,-0.063178892,-0.314494576,Subject C,Focused
-0.01479742,-0.186620899,-0.01943834,-0.022272587,-0.292922541,Subject C,Focused
-0.014791411,0.10684489,-0.000852424,0.005068163,-0.075823502,Subject C,Focused
-0.014783046,0.147569457,0.014086878,-0.003247367,0.146118536,Subject C,Focused
-0.014772337,-0.096024387,0.010554732,-0.040226716,0.1791396,Subject C,Focused
-0.014759297,-0.317874802,-0.013464402,-0.069068862,0.066532426,Subject C,Focused
-0.014743936,-0.252254655,-0.042795625,-0.055306337,0.034358204,Subject C,Focused
-0.014726266,0.006931855,-0.054900316,-0.00462401,0.193556796,Subject C,Focused
-0.014706296,0.137522125,-0.038218018,0.037927011,0.38348988,Subject C,Focused
-0.014684037,8.36e-05,-0.003326027,0.032672774,0.376087833,Subject C,Focused
-0.014659499,-0.190971933,0.025837902,-0.014394762,0.178538398,Subject C,Focused
-0.014632692,-0.151889479,0.035580795,-0.060939696,0.026210799,Subject C,Focused
-0.014603627,0.093649118,0.036895139,-0.073281636,0.069978605,Subject C,Focused
-0.014572314,0.231137682,0.050991867,-0.054983108,0.18029348,Subject C,Focused
-0.014538762,0.050534454,0.07809111,-0.033569218,0.134889366,Subject C,Focused
-0.014502979,-0.284569233,0.087599747,-0.028792822,-0.063768254,Subject C,Focused
-0.014464975,-0.439593963,0.049532247,-0.038104379,-0.172867662,Subject C,Focused
-0.01442476,-0.319160895,-0.024664459,-0.048210827,-0.026100658,Subject C,Focused
-0.014382342,-0.157479871,-0.085752228,-0.053703317,0.229273943,Subject C,Focused
-0.014337733,-0.187680077,-0.099229023,-0.061160271,0.293815539,Subject C,Focused
-0.014290942,-0.335558959,-0.083196275,-0.076564631,0.086237559,Subject C,Focused
-0.014241977,-0.335850193,-0.079227252,-0.093706214,-0.143879299,Subject C,Focused
-0.014190848,-0.103994029,-0.093198996,-0.10009454,-0.116928077,Subject C,Focused
-0.014137563,0.139082509,-0.088402616,-0.093925475,0.130159143,Subject C,Focused
-0.01408213,0.157672611,-0.042519698,-0.088374311,0.29503972,Subject C,Focused
-0.014024554,0.014115603,0.011281911,-0.094751114,0.204311557,Subject C,Focused
-0.013964844,-0.022614353,0.019606176,-0.106722543,0.04370688,Subject C,Focused
-0.013903004,0.154652312,-0.023565739,-0.108107879,0.114265415,Subject C,Focused
-0.01383904,0.356739824,-0.065128676,-0.093074753,0.424039155,Subject C,Focused
-0.013772959,0.37949396,-0.051289006,-0.070589941,0.655353176,Subject C,Focused
-0.013704767,0.296356324,0.017354827,-0.050020017,0.564841031,Subject C,Focused
-0.013634471,0.342914931,0.096174734,-0.031233284,0.298612265,Subject C,Focused
-0.013562082,0.555433139,0.149569445,-0.011779048,0.205000658,Subject C,Focused
-0.013487611,0.682283312,0.178926388,0.003134118,0.388016425,Subject C,Focused
-0.013411068,0.51484164,0.200510687,0.00520443,0.589992656,Subject C,Focused
-0.013332465,0.195724309,0.214522983,-0.002167523,0.550759611,Subject C,Focused
-0.013251817,0.071873551,0.210794034,-0.000162582,0.35542923,Subject C,Focused
-0.013169137,0.264978246,0.198259711,0.026511791,0.310775612,Subject C,Focused
-0.013084441,0.517985597,0.207336261,0.066656997,0.528895822,Subject C,Focused
-0.012997744,0.523080046,0.25188562,0.088052521,0.777101587,Subject C,Focused
-0.01290906,0.311287487,0.299040501,0.071808591,0.782514428,Subject C,Focused
-0.012818405,0.20580894,0.292796494,0.033602756,0.575827849,Subject C,Focused
-0.012725795,0.401144951,0.210942872,0.003495461,0.425441146,Subject C,Focused
-0.012631246,0.703783473,0.0913507,-0.00685875,0.474759816,Subject C,Focused
-0.012534776,0.76610049,-0.001882145,-0.006545924,0.582236392,Subject C,Focused
-0.012436402,0.52556208,-0.034339548,-0.002521476,0.562394682,Subject C,Focused
-0.012336144,0.295573854,-0.022019331,0.010956505,0.471346457,Subject C,Focused
-0.01223402,0.382104597,-0.004629255,0.039310009,0.533107778,Subject C,Focused
-0.012130049,0.702394366,-0.007963045,0.073514381,0.806880563,Subject C,Focused
-0.012024251,0.889425892,-0.03121323,0.093759384,1.056047804,Subject C,Focused
-0.011916649,0.745086399,-0.058752907,0.087389351,1.017280821,Subject C,Focused
-0.011807262,0.457630976,-0.073842023,0.063767975,0.732735668,Subject C,Focused
-0.011696115,0.320864612,-0.063542581,0.048727489,0.50764909,Subject C,Focused
-0.011583229,0.350809054,-0.023027496,0.058789383,0.534260744,Subject C,Focused
-0.011468628,0.308274797,0.035678101,0.081508761,0.661557493,Subject C,Focused
-0.011352333,0.071672581,0.082511927,0.088159904,0.607008393,Subject C,Focused
-0.011234368,-0.162304476,0.088627167,0.066794015,0.333096002,Subject C,Focused
-0.011114753,-0.127661648,0.055287267,0.035087732,0.098611868,Subject C,Focused
-0.010993513,0.145010403,0.020682465,0.017338636,0.121231562,Subject C,Focused
-0.010870666,0.340890751,0.027038447,0.016505491,0.2943554,Subject C,Focused
-0.010746236,0.251299098,0.074299703,0.01557104,0.327205266,Subject C,Focused
-0.010620243,0.04001765,0.112661426,0.001149762,0.123998477,Subject C,Focused
-0.010492708,0.035170733,0.092816739,-0.023412951,-0.090889056,Subject C,Focused
-0.010363654,0.310016716,0.023948653,-0.047091667,-0.062111789,Subject C,Focused
-0.010233104,0.591910032,-0.031517759,-0.063505118,0.168354121,Subject C,Focused
-0.010101082,0.613051076,-0.026810584,-0.070782003,0.31429891,Subject C,Focused
-0.009967609,0.44464727,0.019495021,-0.067016524,0.204988559,Subject C,Focused
-0.009832708,0.384931338,0.054722115,-0.053129872,-0.012297702,Subject C,Focused
-0.009696401,0.556462761,0.059467276,-0.037085135,-0.075309775,Subject C,Focused
-0.009558709,0.738949644,0.060846484,-0.02847172,0.06063646,Subject C,Focused
-0.009419654,0.646801082,0.080963972,-0.028673483,0.183195611,Subject C,Focused
-0.009279255,0.286440313,0.100002134,-0.029804552,0.102468875,Subject C,Focused
-0.009137534,-0.058469688,0.08714957,-0.023529538,-0.11997604,Subject C,Focused
-0.008994509,-0.174805911,0.051202926,-0.010286142,-0.26366053,Subject C,Focused
-0.008850202,-0.142482474,0.033157262,-0.001181053,-0.2198743,Subject C,Focused
-0.008704632,-0.159902889,0.048584182,-0.009301532,-0.100167357,Subject C,Focused
-0.008557822,-0.233980672,0.063708003,-0.034769675,-0.069075461,Subject C,Focused
-0.008409794,-0.170363742,0.042861674,-0.059721636,-0.132911829,Subject C,Focused
-0.008260571,0.119468171,0.002865586,-0.064554658,-0.158673173,Subject C,Focused
-0.008110178,0.430704028,-0.000297191,-0.04944126,-0.084016987,Subject C,Focused
-0.007958639,0.491873647,0.064721799,-0.033656996,-0.014298636,Subject C,Focused
-0.007805979,0.32384037,0.168686845,-0.032854266,-0.058201138,Subject C,Focused
-0.007652224,0.225812883,0.249050213,-0.042775209,-0.137263603,Subject C,Focused
-0.007497398,0.36955448,0.26319167,-0.047514237,-0.066734536,Subject C,Focused
-0.00734153,0.546817439,0.217083719,-0.039685612,0.178437184,Subject C,Focused
-0.007184645,0.442920972,0.153617334,-0.028471111,0.389105742,Subject C,Focused
-0.007026772,0.082619304,0.114663607,-0.027828485,0.367276995,Subject C,Focused
-0.006867938,-0.173700822,0.106145628,-0.04015163,0.167690655,Subject C,Focused
-0.006708169,-0.095414175,0.099509774,-0.055291709,0.011204358,Subject C,Focused
-0.006547493,0.128259407,0.073083085,-0.064907346,-0.00107757,Subject C,Focused
-0.006385938,0.169169731,0.04476282,-0.071880468,0.014001737,Subject C,Focused
-0.006223529,0.011874059,0.049299616,-0.081783011,-0.078401467,Subject C,Focused
-0.006060295,-0.049476568,0.088945629,-0.088960768,-0.217380551,Subject C,Focused
-0.005896261,0.149952095,0.128594294,-0.078257499,-0.199184069,Subject C,Focused
-0.005731453,0.383718137,0.141604568,-0.042807339,0.069682395,Subject C,Focused
-0.005565899,0.305293084,0.137765402,0.004043822,0.428257387,Subject C,Focused
-0.005399624,-0.103995787,0.137412292,0.038995978,0.609308629,Subject C,Focused
-0.005232656,-0.483112481,0.138116426,0.05006994,0.522771341,Subject C,Focused
