timestamps,TP9,AF7,AF8,TP10,Subject,Emotion
0.000240837,0.046498094,0.001897682,-0.102932602,-0.14719814,Subject A,Focused
2.65e-05,-0.061440237,0.102607123,-0.142838541,0.00362774,Subject A,Focused
-0.00018936,-0.288055462,0.170062108,-0.1872454,0.119776907,Subject A,Focused
-0.000406734,-0.141083711,0.182566623,-0.223476859,0.207793366,Subject A,Focused
-0.000625582,0.330694567,0.170327902,-0.232745532,0.26967697,Subject A,Focused
-0.000845869,0.605538715,0.173901785,-0.199628384,0.277546779,Subject A,Focused
-0.00106756,0.384495683,0.201176753,-0.125182998,0.218260217,Subject A,Focused
-0.001290621,-0.022304217,0.224010158,-0.033346623,0.137880586,Subject A,Focused
-0.001515015,-0.107524083,0.213674381,0.039147063,0.110102931,Subject A,Focused
-0.001740706,0.188014713,0.176350129,0.06598237,0.153855843,Subject A,Focused
-0.001967656,0.429269069,0.149309808,0.051243255,0.201166876,Subject A,Focused
-0.002195826,0.274687799,0.158431944,0.029976303,0.16952866,Subject A,Focused
-0.002425177,-0.074957801,0.184644693,0.045063458,0.065246397,Subject A,Focused
-0.002655667,-0.151158281,0.184372834,0.113697827,-0.013644102,Subject A,Focused
-0.002887257,0.13897471,0.144140016,0.211026435,0.004306044,Subject A,Focused
-0.003119905,0.356772431,0.099473747,0.290618693,0.069394524,Subject A,Focused
-0.003353569,0.104756898,0.091119784,0.325857046,0.07558021,Subject A,Focused
-0.003588207,-0.40658008,0.116630229,0.328544797,0.010883405,Subject A,Focused
-0.003823774,-0.572743228,0.140099557,0.322995254,-0.014298324,Subject A,Focused
-0.004060228,-0.157637547,0.140047449,0.30846951,0.085223277,Subject A,Focused
-0.004297526,0.377126312,0.128387258,0.260688333,0.243195313,Subject A,Focused
-0.004535625,0.431298582,0.123661626,0.17335563,0.321033033,Subject A,Focused
-0.004774481,0.016524951,0.123394023,0.083916259,0.292345218,Subject A,Focused
-0.00501405,-0.272756236,0.108414658,0.043181566,0.274618714,Subject A,Focused
-0.005254286,-0.037567578,0.064325922,0.061430394,0.358114096,Subject A,Focused
-0.005495146,0.422320651,-0.004550425,0.09740377,0.469701176,Subject A,Focused
-0.005736586,0.549731076,-0.072972592,0.104369788,0.46075953,Subject A,Focused
-0.005978559,0.310123709,-0.103745938,0.078296436,0.29574987,Subject A,Focused
-0.006221021,0.231598849,-0.071956696,0.05495525,0.093750624,Subject A,Focused
-0.006463928,0.638430387,0.008022806,0.0655868,-0.008580122,Subject A,Focused
-0.006707234,1.138138265,0.08481856,0.103664598,0.014228542,Subject A,Focused
-0.006950895,1.099240549,0.112450957,0.135674608,0.086908898,Subject A,Focused
-0.007194867,0.506578849,0.093465097,0.138706753,0.130254329,Subject A,Focused
-0.007439104,0.038972423,0.071585554,0.121882006,0.128586568,Subject A,Focused
-0.007683561,0.223241344,0.078167602,0.110566483,0.120072588,Subject A,Focused
-0.007928194,0.744314089,0.095427825,0.11612888,0.142960058,Subject A,Focused
-0.008172959,0.818002509,0.081403677,0.128232726,0.202496803,Subject A,Focused
-0.00841781,0.177194455,0.02519449,0.134205696,0.287500369,Subject A,Focused
-0.008662706,-0.572960839,-0.035054483,0.136094119,0.392833697,Subject A,Focused
-0.008907602,-0.684734123,-0.050962849,0.146069628,0.496094314,Subject A,Focused
-0.009152448,-0.166173515,-0.013196338,0.173385697,0.526211335,Subject A,Focused
-0.009397196,0.266448153,0.041074076,0.220645946,0.409385284,Subject A,Focused
-0.009641801,0.085562788,0.065793891,0.285004006,0.172755512,Subject A,Focused
-0.009886221,-0.449209643,0.046846453,0.353947873,-0.035536079,Subject A,Focused
-0.010130413,-0.704142414,0.00487848,0.403800362,-0.079492862,Subject A,Focused
-0.010374318,-0.495619751,-0.036401174,0.414594093,0.015561585,Subject A,Focused
-0.010617874,-0.246613309,-0.070853448,0.391693097,0.090151047,Subject A,Focused
-0.010861035,-0.338395755,-0.091078606,0.366627342,0.040257838,Subject A,Focused
-0.011103774,-0.586765161,-0.06468428,0.367983347,-0.058315672,Subject A,Focused
-0.011346061,-0.540707187,0.042782474,0.389786222,-0.04667778,Subject A,Focused
-0.011587814,-0.145324698,0.214797699,0.395049712,0.122063808,Subject A,Focused
-0.011828919,0.166560588,0.375969099,0.356813477,0.33186487,Subject A,Focused
-0.012069313,0.072890272,0.455817005,0.292270536,0.446151045,Subject A,Focused
-0.012309046,-0.187094778,0.45325804,0.246939165,0.453909238,Subject A,Focused
-0.012548179,-0.14024056,0.424541405,0.243823566,0.450276929,Subject A,Focused
-0.012786577,0.258677159,0.413881273,0.257542954,0.49959381,Subject A,Focused
-0.0130239,0.541680786,0.41219828,0.244555445,0.554080823,Subject A,Focused
-0.013259963,0.350529788,0.384462222,0.193149977,0.515311292,Subject A,Focused
-0.013495111,-0.069258003,0.321592678,0.135562733,0.359482246,Subject A,Focused
-0.013729902,-0.17880344,0.253508337,0.111531109,0.178399517,Subject A,Focused
-0.013964136,0.146625354,0.214163288,0.12732781,0.082291799,Subject A,Focused
-0.014196503,0.460031062,0.204602458,0.154733908,0.075332223,Subject A,Focused
-0.014426018,0.341153451,0.195971764,0.165550081,0.057596148,Subject A,Focused
-0.014654025,-0.057594449,0.163726206,0.15818614,-0.045246852,Subject A,Focused
-0.014883487,-0.236909439,0.111051137,0.147846572,-0.18661105,Subject A,Focused
-0.015114659,-0.021152946,0.059427179,0.13966072,-0.25632944,Subject A,Focused
-0.015342262,0.224959846,0.024236074,0.123333931,-0.214885667,Subject A,Focused
-0.015560677,0.101762607,0.003909377,0.094588336,-0.138438047,Subject A,Focused
-0.015774124,-0.279561116,-0.010868625,0.069689498,-0.126801531,Subject A,Focused
-0.015997033,-0.431620788,-0.023749444,0.06930991,-0.192344815,Subject A,Focused
-0.016235711,-0.136181871,-0.030877262,0.092086118,-0.259190654,Subject A,Focused
-0.016468346,0.246435886,-0.028674244,0.113567417,-0.259072803,Subject A,Focused
-0.016654471,0.234028095,-0.017823144,0.112504204,-0.198134768,Subject A,Focused
-0.016775928,-0.135177798,0.000100953,0.091904018,-0.12326551,Subject A,Focused
-0.016865432,-0.337449443,0.024379992,0.071194628,-0.052729482,Subject A,Focused
-0.016982805,-0.059801296,0.054480781,0.06113512,0.032526258,Subject A,Focused
-0.017160759,0.364731186,0.095304643,0.050791901,0.143655102,Subject A,Focused
-0.017381134,0.388847154,0.160140068,0.021117907,0.26632766,Subject A,Focused
-0.017603461,-0.009926222,0.252349898,-0.029668594,0.390200225,Subject A,Focused
-0.017805922,-0.283900241,0.340132103,-0.079273799,0.519209916,Subject A,Focused
-0.01799482,-0.044305209,0.369146939,-0.104808035,0.635443128,Subject A,Focused
-0.018184576,0.409121404,0.316997619,-0.109771909,0.68472358,Subject A,Focused
-0.018379401,0.476294099,0.226504332,-0.118679523,0.631795377,Subject A,Focused
-0.018573666,0.048844444,0.169269085,-0.144149453,0.5170254,Subject A,Focused
-0.018762079,-0.350423954,0.178558197,-0.169884991,0.422565516,Subject A,Focused
-0.01894488,-0.265368019,0.227103772,-0.172366326,0.375788316,Subject A,Focused
-0.019125016,0.085309987,0.264063625,-0.150541018,0.31265784,Subject A,Focused
-0.019303812,0.097518027,0.260288227,-0.122910751,0.156955719,Subject A,Focused
-0.019480264,-0.403707625,0.221917341,-0.099796971,-0.072430022,Subject A,Focused
-0.019653039,-0.892625692,0.178439978,-0.074125788,-0.256536132,Subject A,Focused
-0.019821915,-0.787873123,0.163588729,-0.043724226,-0.293725129,Subject A,Focused
-0.019987424,-0.196557572,0.194030419,-0.02760982,-0.214687494,Subject A,Focused
-0.020149886,0.207558885,0.254621837,-0.045986081,-0.156763724,Subject A,Focused
-0.020309089,0.030863602,0.310448257,-0.089449028,-0.214453655,Subject A,Focused
-0.020464667,-0.353094979,0.34451234,-0.123445989,-0.336816822,Subject A,Focused
-0.020616455,-0.30900273,0.379221578,-0.127647761,-0.39350617,Subject A,Focused
-0.020764485,0.215226967,0.44528986,-0.12178522,-0.323983705,Subject A,Focused
-0.020908774,0.607286793,0.528391039,-0.144428952,-0.184838541,Subject A,Focused
-0.021049225,0.386007772,0.567182686,-0.207904981,-0.05186487,Subject A,Focused
-0.021185687,-0.162530623,0.520120339,-0.280369087,0.076740906,Subject A,Focused
-0.021318042,-0.340610361,0.424047649,-0.314547198,0.247684297,Subject A,Focused
-0.021446219,0.075855529,0.366958346,-0.291300582,0.447931058,Subject A,Focused
-0.021570153,0.570014248,0.401154721,-0.23321311,0.578057058,Subject A,Focused
-0.021689752,0.567932223,0.495536864,-0.179037631,0.545692578,Subject A,Focused
-0.021804911,0.170019008,0.574887957,-0.149772843,0.371757251,Subject A,Focused
-0.021915529,-0.017761098,0.592841768,-0.13935689,0.186456201,Subject A,Focused
-0.022021517,0.292881714,0.560138357,-0.13269902,0.110814282,Subject A,Focused
-0.02212279,0.698284428,0.514879258,-0.126668441,0.144654301,Subject A,Focused
-0.022219259,0.670315188,0.482626889,-0.130454584,0.182210019,Subject A,Focused
-0.022310831,0.290802769,0.465796832,-0.147021916,0.138106862,Subject A,Focused
-0.022397415,0.152755499,0.456588143,-0.161116376,0.038552692,Subject A,Focused
-0.022478924,0.554788392,0.448216118,-0.152992328,-0.025209957,Subject A,Focused
-0.022555273,1.074408446,0.435047935,-0.123419737,-0.016972581,Subject A,Focused
-0.022626379,1.101742007,0.410517375,-0.096161332,0.000571317,Subject A,Focused
-0.022692158,0.632008384,0.371534484,-0.089999041,-0.050480267,Subject A,Focused
-0.022752529,0.273015274,0.325348481,-0.094525409,-0.158278691,Subject A,Focused
-0.02280741,0.461750423,0.286310277,-0.083861417,-0.22798816,Subject A,Focused
-0.022856728,0.913481576,0.259570836,-0.053718305,-0.19642783,Subject A,Focused
-0.022900408,1.007387991,0.229314097,-0.033149804,-0.113991965,Subject A,Focused
-0.022938379,0.58985017,0.171042647,-0.05303135,-0.090632371,Subject A,Focused
-0.022970573,0.15015635,0.079412783,-0.110226972,-0.176839337,Subject A,Focused
-0.022996925,0.159439793,-0.020670411,-0.171031454,-0.331804826,Subject A,Focused
-0.023017372,0.456288669,-0.095570575,-0.204722413,-0.499258714,Subject A,Focused
-0.023031857,0.485641137,-0.133384482,-0.204006935,-0.657286855,Subject A,Focused
-0.023040321,0.061708578,-0.148030749,-0.176510838,-0.772074104,Subject A,Focused
-0.023042709,-0.366970729,-0.155193157,-0.13110215,-0.765264729,Subject A,Focused
-0.023038968,-0.306530887,-0.154618592,-0.07811531,-0.593797602,Subject A,Focused
-0.023029048,0.121455135,-0.141910142,-0.032899922,-0.340825273,Subject A,Focused
-0.0230129,0.329820306,-0.127892286,-0.008602621,-0.161262963,Subject A,Focused
-0.022990477,0.035670094,-0.131882199,-0.006023472,-0.129415487,Subject A,Focused
-0.022961733,-0.369277622,-0.156986092,-0.015569863,-0.186849897,Subject A,Focused
-0.022926627,-0.348331126,-0.185710931,-0.028786265,-0.248591231,Subject A,Focused
-0.022885117,0.048350147,-0.20375089,-0.044150132,-0.306179289,Subject A,Focused
-0.022837166,0.235746828,-0.216756536,-0.061348304,-0.389419819,Subject A,Focused
-0.022782738,-0.118781405,-0.236030203,-0.073642496,-0.465449636,Subject A,Focused
-0.0227218,-0.617873405,-0.255026084,-0.068985645,-0.439929109,Subject A,Focused
-0.02265432,-0.619275619,-0.250856625,-0.039376553,-0.266582408,Subject A,Focused
-0.022580271,-0.059570639,-0.210535484,0.010478268,-0.012548115,Subject A,Focused
-0.022499625,0.461650491,-0.150150033,0.06296509,0.206178009,Subject A,Focused
-0.022412361,0.440531654,-0.103261544,0.097521367,0.328416945,Subject A,Focused
-0.022318457,0.077070609,-0.089060514,0.105350718,0.368488494,Subject A,Focused
-0.022217896,-0.038740049,-0.094581377,0.09661556,0.359510484,Subject A,Focused
-0.022110664,0.279428821,-0.093061401,0.090379555,0.311306236,Subject A,Focused
-0.021996748,0.584825824,-0.079527328,0.095878825,0.227391223,Subject A,Focused
-0.021876137,0.408847093,-0.07978386,0.107067611,0.142595578,Subject A,Focused
