timestamps,TP9,AF7,AF8,TP10,Subject,Emotion
-0.000306177,-0.70488662,-0.232817626,0.298282328,0.577487788,Subject A,Distracted
-0.000402266,-0.915723789,-0.222094823,-0.466947316,0.492792071,Subject A,Distracted
-0.000499153,-1.069094106,-0.210976902,-0.961863396,0.343412156,Subject A,Distracted
-0.000596834,-0.804034907,-0.24778858,-0.645343144,0.282825507,Subject A,Distracted
-0.000695305,-0.298276213,-0.375914229,0.020553772,0.378286485,Subject A,Distracted
-0.000794561,-0.034114236,-0.565087009,0.204481599,0.522507974,Subject A,Distracted
-0.000894594,-0.20306291,-0.711395913,-0.251938096,0.55941279,Subject A,Distracted
-0.000995396,-0.506826698,-0.723187701,-0.696783934,0.470514184,Subject A,Distracted
-0.001096957,-0.556076307,-0.607831595,-0.569504834,0.389152141,Subject A,Distracted
-0.001199267,-0.326289465,-0.466467986,-0.157510796,0.430121825,Subject A,Distracted
-0.001302312,-0.122184194,-0.400966851,-0.205280483,0.55327505,Subject A,Distracted
-0.001406077,-0.152727185,-0.42732886,-0.872183465,0.623940056,Subject A,Distracted
-0.001510546,-0.283716463,-0.478100585,-1.436830168,0.575967672,Subject A,Distracted
-0.001615699,-0.271903604,-0.483036944,-1.19382593,0.465435768,Subject A,Distracted
-0.001721515,-0.146808685,-0.439653236,-0.385243238,0.365951972,Subject A,Distracted
-0.001827972,-0.201545583,-0.40135544,0.079448932,0.26831946,Subject A,Distracted
-0.001935045,-0.572017045,-0.404165044,-0.230169911,0.123967083,Subject A,Distracted
-0.00204271,-0.973816903,-0.420857928,-0.754224505,-0.041663802,Subject A,Distracted
-0.00215094,-1.005268181,-0.396117997,-0.733946576,-0.120202996,Subject A,Distracted
-0.00225971,-0.660319293,-0.320487185,-0.241241937,-0.043911708,Subject A,Distracted
-0.002368992,-0.360112717,-0.253423565,-0.061900532,0.114167155,Subject A,Distracted
-0.002478761,-0.424924486,-0.259597015,-0.594160981,0.195756313,Subject A,Distracted
-0.00258899,-0.670210798,-0.325638374,-1.26795697,0.113887341,Subject A,Distracted
-0.002699654,-0.662921085,-0.362535512,-1.288027851,-0.057959042,Subject A,Distracted
-0.00281073,-0.293733779,-0.307710514,-0.694661275,-0.155596402,Subject A,Distracted
-0.002922193,0.094530841,-0.210741379,-0.299871651,-0.078820671,Subject A,Distracted
-0.00303402,0.173922286,-0.187686871,-0.588465519,0.123359429,Subject A,Distracted
-0.003146189,0.055678509,-0.285446278,-1.071005642,0.3103369,Subject A,Distracted
-0.003258676,0.115430161,-0.419580596,-0.957925358,0.371221097,Subject A,Distracted
-0.003371461,0.46773283,-0.466114348,-0.249800831,0.284109619,Subject A,Distracted
-0.003484524,0.793981701,-0.395189265,0.219044027,0.094498954,Subject A,Distracted
-0.003597846,0.763232776,-0.286005582,-0.143479101,-0.112614756,Subject A,Distracted
-0.003711409,0.503915172,-0.220491221,-0.91054452,-0.225028062,Subject A,Distracted
-0.003825196,0.486329378,-0.198457427,-1.184912096,-0.155831008,Subject A,Distracted
-0.003939195,0.924401951,-0.166009744,-0.741772871,0.068593614,Subject A,Distracted
-0.004053393,1.46223634,-0.096939473,-0.267890981,0.296052347,Subject A,Distracted
-0.004167778,1.580549148,-0.01838093,-0.423023871,0.3713172,Subject A,Distracted
-0.004282339,1.22337993,0.036506344,-0.98541331,0.282391579,Subject A,Distracted
-0.004397063,0.846511584,0.071936549,-1.175306793,0.165449198,Subject A,Distracted
-0.004511943,0.839824487,0.109940021,-0.691868684,0.155408015,Subject A,Distracted
-0.004626976,1.074920133,0.142748412,-0.10825527,0.244836875,Subject A,Distracted
-0.004742157,1.133106399,0.132848307,-0.123893492,0.307210687,Subject A,Distracted
-0.004857469,0.87364149,0.068027366,-0.639223605,0.254412817,Subject A,Distracted
-0.00497289,0.588513581,-0.005148546,-0.863559177,0.140520943,Subject A,Distracted
-0.005088413,0.56833909,-0.026392986,-0.362371316,0.087878284,Subject A,Distracted
-0.005204054,0.691763809,0.001769556,0.303996667,0.132526374,Subject A,Distracted
-0.005319823,0.603940962,0.006876197,0.24561245,0.18522857,Subject A,Distracted
-0.005435685,0.235981044,-0.066502258,-0.587622804,0.149423162,Subject A,Distracted
-0.005551567,-0.054464387,-0.176243312,-1.263259524,0.038361661,Subject A,Distracted
-0.005667453,0.076490332,-0.219800741,-0.990584924,-0.048229694,Subject A,Distracted
-0.005783435,0.525544701,-0.155019623,-0.093096521,-0.039569047,Subject A,Distracted
-0.005899621,0.883410456,-0.050338505,0.415176072,0.045799292,Subject A,Distracted
-0.006015922,0.940840277,0.00241375,0.096827668,0.147106925,Subject A,Distracted
-0.006132041,0.886460144,-0.006078464,-0.429797795,0.23191973,Subject A,Distracted
-0.006247841,0.97373173,-0.009449874,-0.383877596,0.302689955,Subject A,Distracted
-0.006363706,1.154342991,0.051537694,0.134884232,0.364144186,Subject A,Distracted
-0.006480236,1.189687009,0.189676482,0.344007011,0.429603382,Subject A,Distracted
-0.006597271,1.057750209,0.390506501,-0.101064449,0.550269642,Subject A,Distracted
-0.006713541,1.037204416,0.617531003,-0.63006758,0.769297049,Subject A,Distracted
-0.006828099,1.304228651,0.797237757,-0.560020582,1.012917797,Subject A,Distracted
-0.006942327,1.603922934,0.849244744,-0.03044859,1.089034797,Subject A,Distracted
-0.007059224,1.506150121,0.758316578,0.214974681,0.869230369,Subject A,Distracted
-0.007179082,0.956416975,0.595712685,-0.140599648,0.459649568,Subject A,Distracted
-0.00729666,0.398889306,0.4541188,-0.576790087,0.132021297,Subject A,Distracted
-0.007406379,0.287738169,0.378996908,-0.484820174,0.077586079,Subject A,Distracted
-0.007512495,0.58620217,0.370049506,-0.025670682,0.259749131,Subject A,Distracted
-0.007629476,0.865903265,0.416510021,0.085006337,0.500907113,Subject A,Distracted
-0.007763672,0.870347794,0.500241895,-0.417456219,0.670548902,Subject A,Distracted
-0.007893311,0.830824358,0.578750017,-0.922898589,0.773435943,Subject A,Distracted
-0.007977967,1.126817698,0.601172871,-0.726050122,0.879750572,Subject A,Distracted
-0.007999526,1.717024562,0.552441147,-0.007335827,0.999138434,Subject A,Distracted
-0.007990741,2.096222853,0.467688072,0.323151709,1.043870323,Subject A,Distracted
-0.008011476,1.884285325,0.395988159,-0.214386441,0.930975946,Subject A,Distracted
-0.008094481,1.314257842,0.360448598,-1.011857218,0.711573015,Subject A,Distracted
-0.008221636,0.977412986,0.359197349,-1.122269797,0.555655825,Subject A,Distracted
-0.008352507,1.130827213,0.387577457,-0.46721301,0.574702934,Subject A,Distracted
-0.008465316,1.435197889,0.436725192,0.078769293,0.683622366,Subject A,Distracted
-0.008566398,1.428410615,0.475014841,-0.158260855,0.690929454,Subject A,Distracted
-0.008670212,1.105179876,0.46082883,-0.773764476,0.525686282,Subject A,Distracted
-0.008780999,0.873070253,0.392439983,-0.838391132,0.316261193,Subject A,Distracted
-0.008893166,0.983268409,0.331780256,-0.165474912,0.218434957,Subject A,Distracted
-0.009001452,1.200027219,0.353473293,0.38466978,0.221927517,Subject A,Distracted
-0.009106131,1.128230612,0.464430848,0.010944576,0.186574896,Subject A,Distracted
-0.00921018,0.743244792,0.589169035,-0.936346061,0.045651769,Subject A,Distracted
-0.009314957,0.422127604,0.645262211,-1.337951291,-0.096667026,Subject A,Distracted
-0.00941949,0.456900775,0.624037378,-0.700030638,-0.091511063,Subject A,Distracted
-0.009522481,0.702519249,0.585075109,0.241234664,0.067869017,Subject A,Distracted
-0.009623739,0.802201253,0.58085589,0.463306942,0.220808893,Subject A,Distracted
-0.009723833,0.667093537,0.609391115,-0.097888089,0.2063482,Subject A,Distracted
-0.009823115,0.575703366,0.643287211,-0.571618849,0.040992538,Subject A,Distracted
-0.009921412,0.771579194,0.678257952,-0.325448229,-0.094964065,Subject A,Distracted
-0.010018392,1.097670672,0.730213606,0.268943744,-0.061096251,Subject A,Distracted
-0.010113928,1.166182613,0.797040344,0.410705655,0.077269828,Subject A,Distracted
-0.01020809,0.860893319,0.851013312,-0.057057917,0.121297705,Subject A,Distracted
-0.010300935,0.509200735,0.869746491,-0.498623007,-0.034036284,Subject A,Distracted
-0.010392408,0.476395751,0.852606935,-0.37680808,-0.292819701,Subject A,Distracted
-0.0104824,0.704918037,0.80465924,0.067306311,-0.490113081,Subject A,Distracted
-0.010570837,0.807649105,0.727617416,0.215278411,-0.580565889,Subject A,Distracted
-0.010657692,0.586017841,0.633651938,-0.070741858,-0.651439872,Subject A,Distracted
-0.010742943,0.276064971,0.548223107,-0.300477001,-0.774723463,Subject A,Distracted
-0.010826544,0.206422021,0.489240506,-0.057904759,-0.909341413,Subject A,Distracted
-0.010908433,0.355503446,0.455553879,0.424828217,-0.964141516,Subject A,Distracted
-0.010988552,0.413419941,0.439008441,0.570680798,-0.909575271,Subject A,Distracted
-0.011066856,0.238398716,0.431430895,0.220200414,-0.792557538,Subject A,Distracted
-0.0111433,0.055413173,0.414738514,-0.147007823,-0.671622387,Subject A,Distracted
-0.011217839,0.1234248,0.365921218,-0.037668253,-0.58120286,Subject A,Distracted
-0.011290424,0.352835938,0.291885583,0.378297908,-0.538402575,Subject A,Distracted
-0.011361007,0.425818976,0.247837084,0.460175748,-0.521306906,Subject A,Distracted
-0.011429544,0.25709721,0.290057511,-0.027775437,-0.438637359,Subject A,Distracted
-0.01149599,0.132228097,0.399729847,-0.519937439,-0.203303333,Subject A,Distracted
-0.011560301,0.29407072,0.477267672,-0.346942264,0.11244577,Subject A,Distracted
-0.011622434,0.533723643,0.436976641,0.343635599,0.258729538,Subject A,Distracted
-0.011682346,0.382346151,0.30098617,0.711283171,0.035902216,Subject A,Distracted
-0.011739995,-0.288420325,0.1786559,0.306829183,-0.462791616,Subject A,Distracted
-0.011795342,-1.020094503,0.152307718,-0.296604152,-0.90035105,Subject A,Distracted
-0.011848351,-1.234486274,0.198675594,-0.216876992,-1.004610863,Subject A,Distracted
-0.011898985,-0.894179312,0.22556102,0.548463995,-0.804960101,Subject A,Distracted
-0.011947208,-0.562559865,0.171420914,1.028232246,-0.571777928,Subject A,Distracted
-0.011992985,-0.75735137,0.059723998,0.491143841,-0.551277374,Subject A,Distracted
-0.01203628,-1.34850102,-0.037041108,-0.554211331,-0.754422091,Subject A,Distracted
-0.012077061,-1.733908673,-0.074210621,-0.91043548,-0.978417328,Subject A,Distracted
-0.012115295,-1.595252656,-0.073884781,-0.161858726,-1.02940885,Subject A,Distracted
-0.012150948,-1.299415231,-0.096288759,0.796497288,-0.929384343,Subject A,Distracted
-0.012183989,-1.423716662,-0.179426339,0.86830896,-0.887632029,Subject A,Distracted
-0.012214389,-1.992148283,-0.304069081,0.099267673,-1.051407306,Subject A,Distracted
-0.012242117,-2.411453328,-0.411830708,-0.450858547,-1.310752328,Subject A,Distracted
-0.012267145,-2.212432402,-0.457649157,-0.098959082,-1.393598585,Subject A,Distracted
-0.012289448,-1.639211336,-0.449797786,0.631181947,-1.146261321,Subject A,Distracted
-0.012309,-1.317046915,-0.44221433,0.765502507,-0.669715931,Subject A,Distracted
-0.012325778,-1.459014921,-0.488278084,0.154483218,-0.177423001,Subject A,Distracted
-0.012339763,-1.671212626,-0.599851407,-0.400936191,0.212273164,Subject A,Distracted
-0.012350936,-1.556923833,-0.744294478,-0.242648492,0.506955554,Subject A,Distracted
-0.012359283,-1.234785259,-0.871533656,0.33141789,0.730562812,Subject A,Distracted
-0.012364792,-1.09128345,-0.940886224,0.546481925,0.868378491,Subject A,Distracted
-0.012367452,-1.198406883,-0.932038083,0.194782907,0.921283926,Subject A,Distracted
-0.012367259,-1.230500207,-0.848293244,-0.141547857,0.950023047,Subject A,Distracted
-0.012364207,-0.949733248,-0.720454273,0.082719913,1.021716814,Subject A,Distracted
-0.012358293,-0.56296783,-0.602249519,0.633485345,1.121473729,Subject A,Distracted
-0.012349518,-0.474256295,-0.545241661,0.816520512,1.153411221,Subject A,Distracted
-0.012337882,-0.761975306,-0.564193236,0.425516036,1.055100675,Subject A,Distracted
-0.012323388,-1.049973122,-0.625090779,0.042221168,0.897776848,Subject A,Distracted
-0.012306044,-0.942884786,-0.673944913,0.246006169,0.832645112,Subject A,Distracted
-0.012285857,-0.490793889,-0.68265089,0.774211861,0.925469131,Subject A,Distracted
-0.01226284,-0.105006621,-0.666508175,0.821321246,1.083060367,Subject A,Distracted
-0.012237004,-0.038657594,-0.657479668,0.148386562,1.173580305,Subject A,Distracted
-0.012208366,-0.108990486,-0.666523689,-0.502151458,1.182579256,Subject A,Distracted
-0.012176941,-0.01948137,-0.677020442,-0.32383363,1.193238156,Subject A,Distracted
-0.012142746,0.171975923,-0.669731329,0.480340536,1.229511699,Subject A,Distracted
-0.012105799,0.102120397,-0.644413004,0.91052178,1.200549566,Subject A,Distracted
-0.012066119,-0.377524098,-0.616850395,0.423526402,1.035054231,Subject A,Distracted
-0.012023724,-0.922203203,-0.60312892,-0.39592322,0.810246375,Subject A,Distracted
-0.011978637,-1.065430394,-0.607930402,-0.604339993,0.681638181,Subject A,Distracted
-0.011930878,-0.781107483,-0.618739874,-0.090408253,0.705546682,Subject A,Distracted
-0.01188047,-0.516185349,-0.608130472,0.349886105,0.796638079,Subject A,Distracted
-0.011827437,-0.653639509,-0.552915256,0.105867328,0.864882348,Subject A,Distracted
-0.011771804,-1.080481765,-0.460744163,-0.450814837,0.928921601,Subject A,Distracted
-0.011713594,-1.371740166,-0.371986018,-0.499483325,1.055507793,Subject A,Distracted
-0.011652833,-1.309879481,-0.325469153,0.106633844,1.224350304,Subject A,Distracted
-0.011589545,-1.077045402,-0.323527717,0.638062021,1.309453659,Subject A,Distracted
-0.011523757,-0.935119295,-0.335897016,0.473574175,1.210427248,Subject A,Distracted
-0.011455497,-0.872607394,-0.334079403,-0.059489477,0.982393036,Subject A,Distracted
-0.011384791,-0.690428779,-0.314519461,-0.13539623,0.80346907,Subject A,Distracted
-0.011311668,-0.374454178,-0.289568542,0.42506411,0.789963136,Subject A,Distracted
-0.011236158,-0.202801989,-0.263957717,0.879677886,0.859187369,Subject A,Distracted
-0.011158287,-0.394917018,-0.225192373,0.567215617,0.822097744,Subject A,Distracted
-0.011078085,-0.762146654,-0.157552165,-0.1637724,0.621342785,Subject A,Distracted
-0.010995578,-0.878158413,-0.065524139,-0.383647628,0.418518578,Subject A,Distracted
-0.010910793,-0.61364451,0.018475928,0.19416342,0.39404199,Subject A,Distracted
-0.010823755,-0.342852074,0.056845155,0.843009139,0.497564823,Subject A,Distracted
-0.010734488,-0.50097273,0.045046718,0.788656714,0.482911448,Subject A,Distracted
-0.010643017,-1.025394496,0.025410191,0.199004434,0.214945325,Subject A,Distracted
-0.010549365,-1.403953552,0.051380364,-0.093606775,-0.12661568,Subject A,Distracted
-0.010453556,-1.279591736,0.131323932,0.296023327,-0.220347041,Subject A,Distracted
-0.010355613,-0.845084406,0.215389783,0.847578734,0.034674484,Subject A,Distracted
-0.010255562,-0.555199272,0.248932794,0.874192858,0.400442955,Subject A,Distracted
-0.010153426,-0.564731629,0.236057505,0.429350887,0.564517697,Subject A,Distracted
-0.010049227,-0.602483149,0.235354781,0.191390582,0.458500257,Subject A,Distracted
-0.009942989,-0.385285602,0.285484511,0.502759986,0.259190092,Subject A,Distracted
-0.009834736,-0.003682002,0.34703995,0.859704422,0.128450708,Subject A,Distracted
-0.009724492,0.203174129,0.33624137,0.578767367,0.060608617,Subject A,Distracted
-0.00961228,0.099036769,0.218555289,-0.210856797,-0.001358677,Subject A,Distracted
-0.009498128,-0.060888701,0.054683745,-0.614549636,-0.012581128,Subject A,Distracted
-0.009382062,0.042394455,-0.055477212,-0.084977072,0.115285857,Subject A,Distracted
-0.009264109,0.360930624,-0.066698226,0.831652443,0.33521974,Subject A,Distracted
-0.009144299,0.520688796,-0.018287764,1.118736254,0.443940335,Subject A,Distracted
-0.009022663,0.310876567,0.019306651,0.510983261,0.285111583,Subject A,Distracted
-0.008899233,-0.017362365,0.010412081,-0.216294088,-0.061538376,Subject A,Distracted
-0.008774045,-0.062661161,-0.031233621,-0.219176199,-0.34231448,Subject A,Distracted
-0.008647132,0.200930442,-0.072084868,0.408845354,-0.383294004,Subject A,Distracted
-0.008518534,0.391004019,-0.089084206,0.806857473,-0.248468547,Subject A,Distracted
-0.00838829,0.233643422,-0.079429485,0.433787818,-0.129878834,Subject A,Distracted
-0.008256441,-0.057342335,-0.056391951,-0.278968868,-0.118219674,Subject A,Distracted
-0.008123029,-0.055611262,-0.0385937,-0.4948437,-0.134630025,Subject A,Distracted
-0.007988097,0.299496835,-0.036496297,-0.026594315,-0.080017877,Subject A,Distracted
-0.007851688,0.589049112,-0.046661912,0.465430936,0.023155446,Subject A,Distracted
-0.007713843,0.435368975,-0.059961244,0.37757316,0.081537321,Subject A,Distracted
-0.007574607,-0.012832557,-0.071296582,-0.036493427,0.073427867,Subject A,Distracted
-0.00743402,-0.273207231,-0.078404767,-0.054371408,0.067271909,Subject A,Distracted
-0.007292127,-0.148721193,-0.078557184,0.467982818,0.098281583,Subject A,Distracted
-0.007148972,0.060333444,-0.074935483,0.855479042,0.090584145,Subject A,Distracted
-0.007004597,0.033646849,-0.081939864,0.543394459,-0.055388964,Subject A,Distracted
-0.006859049,-0.082425715,-0.112049218,-0.107566662,-0.316795794,Subject A,Distracted
-0.006712372,0.119541368,-0.154222017,-0.264143769,-0.533579997,Subject A,Distracted
-0.006564613,0.686252418,-0.175647643,0.260285163,-0.558364857,Subject A,Distracted
-0.006415818,1.13869615,-0.153921439,0.752463408,-0.402732329,Subject A,Distracted
-0.006266034,1.014759969,-0.102259764,0.566276651,-0.212418233,Subject A,Distracted
-0.006115305,0.419988224,-0.054667276,0.008653727,-0.11233128,Subject A,Distracted
-0.005963678,-0.103197062,-0.032145951,-0.051833347,-0.11495626,Subject A,Distracted
-0.005811196,-0.190473461,-0.033450414,0.650068337,-0.180821934,Subject A,Distracted
-0.005657903,0.012970621,-0.05167105,1.372327704,-0.305710661,Subject A,Distracted
-0.005503839,0.152429694,-0.0828377,1.274543824,-0.491802489,Subject A,Distracted
-0.005349044,0.137581321,-0.116739769,0.485536219,-0.659452803,Subject A,Distracted
-0.005193556,0.17102846,-0.134386377,-0.042236775,-0.669567326,Subject A,Distracted
-0.00503741,0.359896889,-0.124693112,0.286002782,-0.473015354,Subject A,Distracted
-0.004880638,0.510284267,-0.099066488,0.991285317,-0.200306846,Subject A,Distracted
-0.004723274,0.419012431,-0.080490505,1.17158644,-0.052939349,Subject A,Distracted
-0.004565345,0.229499652,-0.076931102,0.66612591,-0.104491641,Subject A,Distracted
-0.00440688,0.284774723,-0.072471009,0.228155477,-0.238216397,Subject A,Distracted
-0.004247906,0.632854774,-0.049406778,0.50580322,-0.289037717,Subject A,Distracted
-0.00408845,0.895894019,-0.012085902,1.194400729,-0.223404578,Subject A,Distracted
-0.003928536,0.747985601,0.022442318,1.47404956,-0.157274119,Subject A,Distracted
