timestamps,TP9,AF7,AF8,TP10,Subject,Emotion
-0.008619345,-1.090202036,0.131043071,-0.478528623,-0.231731703,Subject A,Distracted
-0.008413815,-1.173218105,0.126450723,-1.034772691,-0.178615202,Subject A,Distracted
-0.00820992,-0.834272516,0.125881623,0.247823894,-0.007940209,Subject A,Distracted
-0.008007734,-0.536437426,0.12025383,1.301367377,0.199198696,Subject A,Distracted
-0.007807332,-0.652270653,0.101592732,0.473389026,0.293123417,Subject A,Distracted
-0.007608784,-0.98163052,0.072279026,-1.172991324,0.266080759,Subject A,Distracted
-0.007412161,-1.04135401,0.046241358,-1.295561285,0.257517812,Subject A,Distracted
-0.007217529,-0.717578669,0.039030402,0.51193849,0.361452367,Subject A,Distracted
-0.007024955,-0.403945756,0.053470968,2.074210868,0.50817272,Subject A,Distracted
-0.0068345,-0.46671657,0.074201977,1.462676924,0.563766304,Subject A,Distracted
-0.006646225,-0.771600117,0.07960144,-0.461643868,0.494300107,Subject A,Distracted
-0.006460188,-0.892127198,0.062222052,-1.182815279,0.383297918,Subject A,Distracted
-0.006276446,-0.69810026,0.036587885,0.161587476,0.302170353,Subject A,Distracted
-0.006095056,-0.527284521,0.024394843,1.673205949,0.21422749,Subject A,Distracted
-0.005916069,-0.706730065,0.032502825,1.22645289,0.037040342,Subject A,Distracted
-0.005739535,-1.06511206,0.048397877,-0.708620963,-0.215624138,Subject A,Distracted
-0.005565501,-1.111002847,0.057479637,-1.656980325,-0.400639272,Subject A,Distracted
-0.005394009,-0.674055041,0.060571749,-0.369085947,-0.388013901,Subject A,Distracted
-0.005225101,-0.163082412,0.071684719,1.528311788,-0.219779183,Subject A,Distracted
-0.00505881,-0.07307031,0.101338628,1.631428769,-0.079849203,Subject A,Distracted
-0.004895168,-0.371719851,0.144234916,-0.116911152,-0.094056272,Subject A,Distracted
-0.004734204,-0.571713335,0.179642633,-1.368653066,-0.199138424,Subject A,Distracted
-0.004575941,-0.387317206,0.181937681,-0.45249841,-0.236230593,Subject A,Distracted
-0.004420399,-0.097922376,0.137706735,1.46948671,-0.144216874,Subject A,Distracted
-0.004267597,-0.14195683,0.060219123,1.984390447,-0.018432229,Subject A,Distracted
-0.004117547,-0.500924162,-0.014844293,0.579319709,0.016588338,Subject A,Distracted
-0.003970262,-0.713118554,-0.055228189,-0.8208017,-0.050514186,Subject A,Distracted
-0.003825749,-0.502103063,-0.056579374,-0.512101724,-0.126505086,Subject A,Distracted
-0.003684015,-0.163864042,-0.040264354,0.784729739,-0.141698569,Subject A,Distracted
-0.003545062,-0.174799428,-0.028287466,1.055391524,-0.125203868,Subject A,Distracted
-0.003408891,-0.542819387,-0.023458737,-0.190535141,-0.136943257,Subject A,Distracted
-0.0032755,-0.780935259,-0.013685955,-1.231469795,-0.164606934,Subject A,Distracted
-0.003144884,-0.540804892,0.008364064,-0.474266605,-0.141485823,Subject A,Distracted
-0.003017037,-0.054565628,0.033085972,1.319167671,-0.061713174,Subject A,Distracted
-0.002891949,0.191484953,0.041867831,1.930694851,-0.016611808,Subject A,Distracted
-0.002769609,0.085280227,0.02561882,0.581999928,-0.081132526,Subject A,Distracted
-0.002650001,-0.024815848,-0.006725537,-1.018017211,-0.197537043,Subject A,Distracted
-0.00253311,0.140787181,-0.036918594,-0.929214367,-0.221114926,Subject A,Distracted
-0.002418919,0.405223185,-0.050179167,0.439277578,-0.081977106,Subject A,Distracted
-0.002307409,0.410887439,-0.040274787,0.917225556,0.136401718,Subject A,Distracted
-0.002198561,0.148927063,-0.011792153,-0.411924726,0.2944061,Subject A,Distracted
-0.002092356,-0.002613,0.015556136,-1.852779122,0.340743456,Subject A,Distracted
-0.001988771,0.210438821,0.012004573,-1.327808167,0.333040189,Subject A,Distracted
-0.001887784,0.551049285,-0.038320108,0.729317518,0.338506093,Subject A,Distracted
-0.001789373,0.573727825,-0.112473145,1.752092491,0.35831593,Subject A,Distracted
-0.001693514,0.207627443,-0.155801848,0.331858249,0.355764584,Subject A,Distracted
-0.001600181,-0.118491995,-0.127302637,-1.861721247,0.325644459,Subject A,Distracted
-0.001509349,-0.002990234,-0.042747462,-2.120721472,0.307461671,Subject A,Distracted
-0.001420993,0.396086946,0.035126473,-0.145326247,0.331042136,Subject A,Distracted
-0.001335086,0.521829804,0.057361077,1.537224896,0.373638199,Subject A,Distracted
-0.0012516,0.117791474,0.035500594,0.750535609,0.395904564,Subject A,Distracted
-0.001170506,-0.411243588,0.0197424,-1.606845304,0.413077255,Subject A,Distracted
-0.001091774,-0.474885911,0.035658816,-2.745412988,0.489435079,Subject A,Distracted
-0.001015374,-0.034527471,0.056893682,-1.508023303,0.638785411,Subject A,Distracted
-0.000941275,0.347573716,0.044045454,0.291385796,0.763355504,Subject A,Distracted
-0.000869446,0.226248575,-0.00148019,0.350521411,0.742500044,Subject A,Distracted
-0.000799856,-0.164860481,-0.034230484,-1.13088321,0.583864796,Subject A,Distracted
-0.000732473,-0.231187126,-0.015258941,-1.86370639,0.438607368,Subject A,Distracted
-0.000667266,0.208302367,0.042352423,-0.674706861,0.438685114,Subject A,Distracted
-0.000604204,0.695801707,0.085487821,0.819736292,0.549253627,Subject A,Distracted
-0.000543257,0.73081004,0.07723944,0.370918166,0.61959464,Subject A,Distracted
-0.000484395,0.393300687,0.034322246,-1.759451317,0.564390679,Subject A,Distracted
-0.000427588,0.194278206,0.006480617,-2.938261514,0.449043933,Subject A,Distracted
-0.000372807,0.384087892,0.023857995,-1.542087106,0.387627583,Subject A,Distracted
