timestamps,TP9,AF7,AF8,TP10,Subject,Emotion
0.05718516,1.602092832,0.157544369,0.696541345,0.258121759,Subject B,Distracted
0.057201779,1.594704146,0.236674033,1.136753359,0.328195615,Subject B,Distracted
0.057212383,1.133015774,0.293247206,0.004951355,0.241063483,Subject B,Distracted
0.057217,0.731314667,0.276444936,-1.202779701,0.135192687,Subject B,Distracted
0.057215654,0.779014412,0.203270276,-1.111251359,0.129044793,Subject B,Distracted
0.057208366,1.092708477,0.147041086,-0.228333171,0.184020689,Subject B,Distracted
0.057195158,1.198495468,0.157930146,0.012546778,0.17469288,Subject B,Distracted
0.057176051,0.954391524,0.205693494,-0.557946246,0.068702397,Subject B,Distracted
0.057151064,0.69635524,0.21631117,-0.549894277,-0.014208517,Subject B,Distracted
0.057120217,0.753142875,0.159850059,0.939618104,0.052022048,Subject B,Distracted
0.057083525,1.012168115,0.08270601,2.761233726,0.220838972,Subject B,Distracted
0.057041005,1.087249184,0.049448682,2.91336933,0.293498324,Subject B,Distracted
0.056992671,0.79497969,0.071077775,1.121390033,0.140608754,Subject B,Distracted
0.056938535,0.312852134,0.10479626,-0.59676192,-0.134956866,Subject B,Distracted
0.056878612,-0.081883646,0.114511082,-0.331031384,-0.303832803,Subject B,Distracted
0.056812912,-0.287846549,0.108564941,1.32430694,-0.263633403,Subject B,Distracted
0.056741448,-0.391024156,0.109491112,2.055806195,-0.128373765,Subject B,Distracted
0.05666423,-0.503459953,0.105492294,0.886130008,-0.057297508,Subject B,Distracted
0.056581268,-0.642536865,0.059808894,-0.514198314,-0.062067771,Subject B,Distracted
0.056492571,-0.761009744,-0.02696686,-0.06346044,-0.033652347,Subject B,Distracted
0.056398149,-0.866806689,-0.09048858,1.89277829,0.078889155,Subject B,Distracted
0.056298011,-1.044044048,-0.065890869,2.958317434,0.18896535,Subject B,Distracted
0.056192166,-1.297035332,0.028206091,1.819160749,0.184325113,Subject B,Distracted
0.056080623,-1.440113441,0.098612314,-0.003029093,0.071219603,Subject B,Distracted
0.055963393,-1.283818519,0.081423318,-0.091108371,-0.031051824,Subject B,Distracted
0.055840486,-0.944823198,0.013637661,1.749890336,-0.028710286,Subject B,Distracted
0.055711913,-0.81886629,-0.019216809,3.22119073,0.049132188,Subject B,Distracted
0.055577683,-1.141852354,0.010203911,2.454010475,0.105426136,Subject B,Distracted
0.055437808,-1.672452284,0.047196761,0.394430371,0.100466758,Subject B,Distracted
0.055292296,-1.951624007,0.035026505,-0.38702948,0.083015872,Subject B,Distracted
0.055141156,-1.838672927,-0.013600236,1.073967046,0.096702378,Subject B,Distracted
0.054984399,-1.631103393,-0.040197141,2.999928177,0.109620183,Subject B,Distracted
0.054822032,-1.633619994,-0.015595177,3.226186192,0.083904229,Subject B,Distracted
0.054654063,-1.776738632,0.030663078,1.907068223,0.080040642,Subject B,Distracted
0.0544805,-1.778392389,0.049575934,1.070468967,0.202242854,Subject B,Distracted
0.054301347,-1.584451847,0.020416347,1.780942213,0.416554553,Subject B,Distracted
0.054116608,-1.466853756,-0.043347842,2.804731306,0.51043787,Subject B,Distracted
0.053926285,-1.638901994,-0.116320626,2.485605814,0.315808016,Subject B,Distracted
0.053730378,-1.907331042,-0.174718096,1.120882707,-0.062362997,Subject B,Distracted
0.053528887,-1.864065433,-0.195970313,0.536478279,-0.330304403,Subject B,Distracted
0.053321808,-1.415686836,-0.164544707,1.513141315,-0.327449841,Subject B,Distracted
0.053109135,-0.951555868,-0.08856463,2.688424453,-0.191239407,Subject B,Distracted
0.052890861,-0.883907154,-0.006244543,2.457563468,-0.168523444,Subject B,Distracted
0.052666976,-1.143087045,0.034786909,1.191007895,-0.32282796,Subject B,Distracted
0.05243747,-1.297154937,0.013848313,0.65851263,-0.488297933,Subject B,Distracted
0.05220233,-1.120082996,-0.041768364,1.49496155,-0.484936319,Subject B,Distracted
0.051961543,-0.830509649,-0.074392193,2.318513598,-0.30781734,Subject B,Distracted
0.051715095,-0.712122932,-0.044023047,1.784205185,-0.089071326,Subject B,Distracted
0.051462971,-0.698960987,0.035244899,0.664513001,0.072814004,Subject B,Distracted
0.051205155,-0.520465892,0.110233382,0.91333568,0.198100156,Subject B,Distracted
0.050941631,-0.162530268,0.141931517,2.866295915,0.353318681,Subject B,Distracted
0.05067238,0.056445031,0.136856256,4.450041401,0.542948831,Subject B,Distracted
0.050397383,-0.076516362,0.124084304,3.686909864,0.703782254,Subject B,Distracted
0.050116621,-0.337100036,0.116493004,1.307828917,0.793302588,Subject B,Distracted
0.049830074,-0.319583575,0.107659737,-0.035588312,0.84594758,Subject B,Distracted
0.049537719,0.039909151,0.094881391,0.929486866,0.920935435,Subject B,Distracted
0.049239535,0.3574134,0.083403055,2.539101935,1.009777433,Subject B,Distracted
0.048935499,0.26245466,0.070071185,2.421378822,1.026453331,Subject B,Distracted
0.048625588,-0.149448595,0.045031364,0.608027501,0.902642169,Subject B,Distracted
0.048309778,-0.439655483,0.015602085,-0.514074703,0.678462489,Subject B,Distracted
0.047988045,-0.35837649,0.010281649,0.689148453,0.475946258,Subject B,Distracted
0.047660365,-0.107865168,0.047188697,2.948610701,0.380703691,Subject B,Distracted
0.047326716,-0.031929109,0.10790681,3.606888367,0.372667616,Subject B,Distracted
0.046987075,-0.175572292,0.153193649,1.849750961,0.382522991,Subject B,Distracted
0.046641418,-0.285582799,0.161093274,-0.367543116,0.383468422,Subject B,Distracted
0.046289723,-0.198192812,0.14289701,-0.761128515,0.391704876,Subject B,Distracted
0.045931967,-0.055617753,0.124346232,0.602102045,0.395039608,Subject B,Distracted
0.045568126,-0.064172745,0.118478147,1.69574742,0.340741326,Subject B,Distracted
0.045198178,-0.150452566,0.117729761,1.304396149,0.222459695,Subject B,Distracted
0.044822098,-0.021848529,0.10656806,0.482468271,0.13636901,Subject B,Distracted
0.044439865,0.405944181,0.078027847,0.892285738,0.183967539,Subject B,Distracted
0.044051452,0.782155421,0.039722309,2.401013998,0.314675388,Subject B,Distracted
0.043656838,0.663494981,0.005188703,3.208420734,0.338366051,Subject B,Distracted
0.043256001,0.069418037,-0.020187651,2.273485641,0.150396717,Subject B,Distracted
0.042848918,-0.441295278,-0.039890763,0.711365623,-0.098305756,Subject B,Distracted
0.04243557,-0.333205966,-0.04954677,0.292575398,-0.13766454,Subject B,Distracted
0.042015939,0.321863158,-0.028851228,1.127126756,0.109138689,Subject B,Distracted
0.041590007,0.917602233,0.035133779,1.673734203,0.418514498,Subject B,Distracted
0.04115776,0.965744967,0.117277566,1.003558282,0.507380185,Subject B,Distracted
0.040719183,0.581955028,0.163347709,0.175599545,0.335280887,Subject B,Distracted
0.040274266,0.269143792,0.139519521,0.785892102,0.115446976,Subject B,Distracted
0.039822997,0.297149456,0.066429198,2.602786818,0.051962765,Subject B,Distracted
0.039365369,0.439961383,-0.003295918,3.557718335,0.137770838,Subject B,Distracted
0.038901374,0.359628475,-0.036415542,2.332015233,0.227970559,Subject B,Distracted
0.038431008,0.100617704,-0.040546748,0.230676039,0.244036016,Subject B,Distracted
0.037954267,0.035531788,-0.038792892,-0.278764371,0.2392236,Subject B,Distracted
0.037471153,0.35009131,-0.036837437,1.321524777,0.277959259,Subject B,Distracted
0.036981666,0.772683379,-0.023529142,2.874043095,0.321580984,Subject B,Distracted
0.036485809,0.909657646,0.003152785,2.300015002,0.276000756,Subject B,Distracted
0.03598359,0.727810819,0.027150458,0.330153967,0.129052795,Subject B,Distracted
0.035475014,0.549266377,0.039107548,-0.398518259,-0.013458604,Subject B,Distracted
0.034960092,0.600566116,0.05913933,1.235926663,-0.049556371,Subject B,Distracted
0.034438835,0.740071704,0.115473258,3.366300434,-0.003366286,Subject B,Distracted
0.033911259,0.700624749,0.195463123,3.532293315,0.017759934,Subject B,Distracted
0.033377381,0.470786698,0.237418281,1.786346149,-0.024811828,Subject B,Distracted
0.032837222,0.29497953,0.194254082,0.482482885,-0.048250245,Subject B,Distracted
0.032290806,0.340221603,0.101313767,1.150365004,0.034496028,Subject B,Distracted
0.031738161,0.509534812,0.05377982,2.626435366,0.193636311,Subject B,Distracted
0.031179319,0.617730232,0.10384073,2.789918502,0.321925318,Subject B,Distracted
0.030614314,0.637788234,0.197728707,1.432170653,0.368926587,Subject B,Distracted
0.030043184,0.681567574,0.233521936,0.430147774,0.384247468,Subject B,Distracted
0.029465972,0.78342563,0.174057342,1.129847633,0.428079936,Subject B,Distracted
0.028882722,0.819651301,0.082709023,2.536775669,0.485224501,Subject B,Distracted
0.028293483,0.690536641,0.04420509,2.71720729,0.490483346,Subject B,Distracted
0.027698307,0.511837096,0.067589884,1.479052574,0.41586856,Subject B,Distracted
0.02709725,0.515715314,0.083200851,0.699009138,0.304608127,Subject B,Distracted
0.026490372,0.739845316,0.029798496,1.801199612,0.21865946,Subject B,Distracted
0.025877737,0.911849828,-0.075485231,3.718960796,0.170499305,Subject B,Distracted
0.025259412,0.736070455,-0.161871853,4.115598736,0.11983706,Subject B,Distracted
0.024635466,0.261389028,-0.184105977,2.362798791,0.034320508,Subject B,Distracted
0.024005973,-0.143380738,-0.158863443,0.388550686,-0.065693248,Subject B,Distracted
0.023371009,-0.202741178,-0.126991297,0.237163626,-0.139949307,Subject B,Distracted
0.022730656,-0.030908237,-0.103263669,1.511122993,-0.193275398,Subject B,Distracted
0.022084996,0.05240192,-0.075840516,2.043344144,-0.269290412,Subject B,Distracted
0.021434119,-0.058926109,-0.039378368,0.87602974,-0.365942645,Subject B,Distracted
0.020778115,-0.140044932,-0.006810693,-0.440005326,-0.400717506,Subject B,Distracted
0.020117078,0.041575073,0.009079098,0.023149174,-0.310145849,Subject B,Distracted
0.019451108,0.395043914,0.007945009,1.839512253,-0.169087766,Subject B,Distracted
0.018780307,0.608142978,-0.004992271,2.600022681,-0.143998827,Subject B,Distracted
0.018104783,0.554505545,-0.022180906,1.029505164,-0.296634121,Subject B,Distracted
0.017424647,0.469049985,-0.027938623,-1.228433696,-0.481514497,Subject B,Distracted
0.016740013,0.646354411,-0.006556336,-1.633980297,-0.495566933,Subject B,Distracted
0.016051,1.044652534,0.035199742,-0.040919548,-0.312499599,Subject B,Distracted
0.015357727,1.325971581,0.065944913,1.097253125,-0.106403196,Subject B,Distracted
0.014660319,1.301488949,0.061449271,-0.040590992,-0.038407664,Subject B,Distracted
0.013958904,1.185667068,0.031747086,-2.229608569,-0.086895275,Subject B,Distracted
0.013253614,1.282010583,0.005489976,-2.841790223,-0.123227926,Subject B,Distracted
0.012544582,1.503536532,-0.00727332,-1.363280525,-0.096745268,Subject B,Distracted
0.011831946,1.414826594,-0.021576736,-0.063169717,-0.073633732,Subject B,Distracted
0.011115846,0.813097903,-0.046390409,-0.922040111,-0.110734425,Subject B,Distracted
0.010396423,0.104625827,-0.063700487,-2.95688325,-0.171694587,Subject B,Distracted
0.009673821,-0.072106567,-0.049475988,-3.509001165,-0.199422323,Subject B,Distracted
0.008948187,0.424310554,-0.008900378,-1.760875888,-0.216381106,Subject B,Distracted
0.008219668,1.047914249,0.020417525,0.140239778,-0.293696218,Subject B,Distracted
0.007488412,1.178133594,0.004877388,-0.228729766,-0.434203193,Subject B,Distracted
0.006754568,0.809661824,-0.046626731,-2.570343193,-0.543268834,Subject B,Distracted
0.006018287,0.486888748,-0.087222437,-4.353577496,-0.540008208,Subject B,Distracted
0.005279718,0.59027911,-0.083126743,-4.020483504,-0.468136447,Subject B,Distracted
0.004539013,0.891097206,-0.055952132,-2.72187123,-0.456071132,Subject B,Distracted
0.003796323,0.921001151,-0.058027194,-2.473383935,-0.562669565,Subject B,Distracted
0.003051799,0.627479217,-0.103085644,-3.374260541,-0.696863429,Subject B,Distracted
0.002305594,0.428516453,-0.142266263,-3.647553423,-0.718727641,Subject B,Distracted
0.00155786,0.615171812,-0.122325568,-2.337002756,-0.605727609,Subject B,Distracted
0.00080875,0.93974217,-0.049999817,-0.864542834,-0.48329211,Subject B,Distracted
5.84e-05,0.961359376,0.022151424,-1.21188863,-0.483502938,Subject B,Distracted
-0.000692977,0.671532388,0.061454443,-3.147883451,-0.601256181,Subject B,Distracted
-0.001445285,0.527713929,0.080510604,-4.350896555,-0.711295927,Subject B,Distracted
-0.002198345,0.828142767,0.101499266,-3.399932621,-0.712147185,Subject B,Distracted
-0.002952002,1.27279355,0.123694115,-1.628438902,-0.623759095,Subject B,Distracted
-0.003706097,1.323902161,0.133662266,-1.296072484,-0.540042845,Subject B,Distracted
-0.004460474,0.906153188,0.12673071,-2.538578078,-0.510405767,Subject B,Distracted
-0.005214977,0.51979991,0.107818565,-3.226158716,-0.489707094,Subject B,Distracted
-0.005969451,0.609223614,0.085323616,-1.911292729,-0.405576768,Subject B,Distracted
-0.006723742,1.00621138,0.072914839,0.11538885,-0.261424837,Subject B,Distracted
-0.007477697,1.160491414,0.083227363,0.451207984,-0.153218501,Subject B,Distracted
-0.008231161,0.837287408,0.107757182,-1.214056404,-0.169238313,Subject B,Distracted
-0.008983983,0.373642466,0.114376243,-2.566776515,-0.28028798,Subject B,Distracted
-0.009736009,0.19736969,0.081188791,-1.630863179,-0.356034999,Subject B,Distracted
-0.010487087,0.28064013,0.029338443,0.580585099,-0.302778972,Subject B,Distracted
-0.011237066,0.241166569,0.007172019,1.274103375,-0.163675386,Subject B,Distracted
-0.011985794,-0.089939607,0.038526467,-0.496664372,-0.060106743,Subject B,Distracted
-0.012733124,-0.418253483,0.09537657,-2.504129878,-0.051339001,Subject B,Distracted
-0.013478905,-0.373696375,0.125685458,-2.142396407,-0.087315218,Subject B,Distracted
-0.014222993,0.002460265,0.104168561,0.246881336,-0.093143456,Subject B,Distracted
-0.014965242,0.306416832,0.053666507,1.856570183,-0.052091568,Subject B,Distracted
-0.015705508,0.255593351,0.019789832,1.039519173,0.01301006,Subject B,Distracted
-0.016443652,-0.035217886,0.026315508,-0.688311836,0.096800727,Subject B,Distracted
-0.017179532,-0.293560398,0.053582034,-0.789576482,0.205312762,Subject B,Distracted
-0.017913012,-0.463957847,0.059260155,0.955306405,0.30791307,Subject B,Distracted
-0.018643954,-0.714550938,0.020731521,2.262334601,0.341937469,Subject B,Distracted
-0.019372225,-1.116486102,-0.043075117,1.380606196,0.280001903,Subject B,Distracted
-0.020097691,-1.480024707,-0.091893244,-0.698373516,0.167966587,Subject B,Distracted
-0.02082022,-1.593980886,-0.10390348,-1.611680867,0.075692786,Subject B,Distracted
-0.021539682,-1.538852612,-0.092808159,-0.614333797,0.021380539,Subject B,Distracted
-0.022255951,-1.618019955,-0.086709959,0.706335709,-0.032170887,Subject B,Distracted
-0.0229689,-1.961499721,-0.095258038,0.732149288,-0.107650984,Subject B,Distracted
-0.023678405,-2.323742585,-0.101388293,-0.063520857,-0.169529685,Subject B,Distracted
-0.024384344,-2.371818405,-0.084024905,0.032187484,-0.169172381,Subject B,Distracted
-0.025086596,-2.111279135,-0.044199092,1.408915656,-0.113428355,Subject B,Distracted
-0.025785042,-1.889290267,-0.006632518,2.416170136,-0.05783143,Subject B,Distracted
-0.026479565,-1.957352856,0.000399852,1.553321131,-0.034677654,Subject B,Distracted
-0.02717005,-2.162791079,-0.036779919,-0.353400319,-0.016437428,Subject B,Distracted
-0.027856382,-2.171755259,-0.111112385,-1.038742366,0.036804232,Subject B,Distracted
-0.028538449,-1.919956159,-0.192842477,0.261317184,0.110020072,Subject B,Distracted
-0.029216139,-1.689559984,-0.235163693,1.734908193,0.137833355,Subject B,Distracted
-0.029889342,-1.713545925,-0.203060383,1.355022341,0.086343834,Subject B,Distracted
-0.030557947,-1.837620547,-0.112264532,-0.403363709,0.016336193,Subject B,Distracted
-0.031221848,-1.700559868,-0.029268619,-1.170844404,0.037017744,Subject B,Distracted
-0.031880937,-1.216756532,-0.012145206,0.141842168,0.182904432,Subject B,Distracted
-0.032535104,-0.734393441,-0.050032895,1.855899722,0.353150437,Subject B,Distracted
-0.033184242,-0.641848432,-0.077721349,1.743483004,0.401557509,Subject B,Distracted
-0.033828245,-0.902660482,-0.054528427,0.011880422,0.293963857,Subject B,Distracted
-0.034467014,-1.101283571,-0.009668292,-0.931527527,0.155409637,Subject B,Distracted
-0.035100447,-0.945469268,0.005762836,0.324270006,0.142505702,Subject B,Distracted
-0.035728434,-0.606934054,-0.004082173,2.229844728,0.279779993,Subject B,Distracted
-0.036350856,-0.487429628,0.017899507,2.200720573,0.444446128,Subject B,Distracted
-0.036967613,-0.710079073,0.096636573,0.007275994,0.507229847,Subject B,Distracted
-0.037578628,-0.978347127,0.172502092,-1.817648777,0.456291553,Subject B,Distracted
-0.038183817,-0.978005287,0.162945046,-1.177607204,0.369515289,Subject B,Distracted
-0.038783049,-0.792514339,0.067327188,0.925729937,0.297284491,Subject B,Distracted
-0.039376159,-0.781578159,-0.022539759,1.753807494,0.218535052,Subject B,Distracted
-0.039963034,-1.088687078,-0.026727602,0.392306474,0.116935485,Subject B,Distracted
-0.040543674,-1.440182193,0.034100166,-1.173226905,0.051752124,Subject B,Distracted
-0.041118094,-1.49633492,0.076784565,-0.777971366,0.103183518,Subject B,Distracted
-0.041686111,-1.2692446,0.06396215,1.079414817,0.255194619,Subject B,Distracted
-0.042247339,-1.056497583,0.037455003,1.954457982,0.38670448,Subject B,Distracted
-0.042801549,-1.018996447,0.041663106,0.662300416,0.403863734,Subject B,Distracted
-0.04334904,-0.997836588,0.052822265,-1.266797567,0.343693138,Subject B,Distracted
-0.043890326,-0.796924148,0.013985298,-1.681366368,0.311098794,Subject B,Distracted
-0.044425166,-0.505563331,-0.075387936,-0.568686205,0.34034123,Subject B,Distracted
-0.044952209,-0.401587105,-0.140226609,0.15983512,0.366739951,Subject B,Distracted
-0.045470431,-0.572270562,-0.110416185,-0.568216136,0.32920632,Subject B,Distracted
-0.045981141,-0.77854417,-0.002182016,-1.503100803,0.251074127,Subject B,Distracted
-0.046487265,-0.751259321,0.096436091,-0.897390011,0.197218783,Subject B,Distracted
-0.046989026,-0.525307394,0.116790452,0.879980822,0.178986937,Subject B,Distracted
-0.047481114,-0.376533206,0.074354992,1.606591336,0.137727598,Subject B,Distracted
-0.047957884,-0.459416943,0.0391093,0.151394551,0.029699102,Subject B,Distracted
-0.048423531,-0.625552005,0.050153159,-1.840074316,-0.095473251,Subject B,Distracted
-0.048892461,-0.648373106,0.074020679,-1.957161958,-0.134217188,Subject B,Distracted
-0.049370963,-0.542751368,0.052516958,-0.206012535,-0.059480454,Subject B,Distracted
-0.04983721,-0.543102097,-0.022206037,0.936453614,0.018580669,Subject B,Distracted
-0.050250721,-0.755836996,-0.097308768,-0.181633547,-0.033420613,Subject B,Distracted
-0.050593326,-0.955410048,-0.120095973,-2.122990491,-0.201538744,Subject B,Distracted
-0.050897729,-0.827948662,-0.090029806,-2.255315106,-0.321217097,Subject B,Distracted
-0.051223744,-0.364534915,-0.044687182,-0.309318405,-0.268666243,Subject B,Distracted
-0.051604075,0.111215289,-0.012874877,1.221675959,-0.109575644,Subject B,Distracted
-0.052020558,0.309311347,-9.84e-05,0.417375363,-0.009625786,Subject B,Distracted
-0.052432719,0.251683812,-0.01103331,-1.483489374,-0.025628617,Subject B,Distracted
-0.05281874,0.146452291,-0.057479337,-1.729136007,-0.052571514,Subject B,Distracted
-0.053184924,0.095564936,-0.131099621,0.253383613,0.018365006,Subject B,Distracted
-0.053545695,0.037272121,-0.186379706,2.023648834,0.15924821,Subject B,Distracted
-0.053905264,-0.051850984,-0.17398431,1.275606776,0.264537129,Subject B,Distracted
-0.054258007,-0.02689263,-0.091580739,-1.145500767,0.303646049,Subject B,Distracted
-0.054598636,0.261951369,0.01050936,-2.30978897,0.346453485,Subject B,Distracted
-0.054927398,0.700887586,0.073746751,-0.955688061,0.440673225,Subject B,Distracted
-0.055247247,0.922396364,0.074191152,0.992592173,0.528760273,Subject B,Distracted
-0.05555952,0.674667689,0.029103087,1.077542591,0.523564133,Subject B,Distracted
-0.055863223,0.147159205,-0.021443681,-0.463519715,0.431658814,Subject B,Distracted
-0.05615704,-0.184574436,-0.037172052,-1.150776032,0.345257919,Subject B,Distracted
-0.056440765,-0.071001816,0.001139377,0.331419732,0.307220286,Subject B,Distracted
-0.056714949,0.243924111,0.076293747,2.338183089,0.23825366,Subject B,Distracted
-0.056979933,0.330823912,0.139877926,2.374181483,0.043624452,Subject B,Distracted
-0.057235532,0.078606508,0.145469042,0.287379793,-0.230505742,Subject B,Distracted
-0.057481403,-0.215098254,0.088249547,-1.56233252,-0.408906232,Subject B,Distracted
-0.05771741,-0.236487714,0.011927263,-1.284518012,-0.373007092,Subject B,Distracted
-0.057943618,-0.009024617,-0.029174032,0.293805752,-0.191630116,Subject B,Distracted
-0.058160075,0.21309852,-0.015317873,0.938433448,-0.037067213,Subject B,Distracted
-0.058366721,0.310595942,0.031786271,0.023586983,-0.003104211,Subject B,Distracted
-0.058563443,0.406806915,0.077472044,-0.78638781,-0.045703835,Subject B,Distracted
-0.058750162,0.593314535,0.09809478,-0.036184403,-0.084842341,Subject B,Distracted
-0.058926851,0.704800533,0.084431111,1.335208568,-0.110680964,Subject B,Distracted
-0.059093486,0.513597447,0.042844808,1.222657048,-0.169295812,Subject B,Distracted
-0.059250022,0.100390376,-0.000623923,-0.618473278,-0.277101782,Subject B,Distracted
-0.059396403,-0.145354303,-0.013363303,-1.981356111,-0.390607806,Subject B,Distracted
-0.059532576,0.03205967,0.013218121,-1.066454982,-0.461831943,Subject B,Distracted
-0.059658502,0.419254087,0.050407045,0.985322129,-0.491246804,Subject B,Distracted
