timestamps,TP9,AF7,AF8,TP10,Subject,Emotion
-0.029217804,-0.026150588,0.010831211,-0.040220892,-0.462096894,Subject A,Distracted
-0.029229914,0.382139099,0.080262849,-0.01313648,-0.223611535,Subject A,Distracted
-0.029239999,-0.139383288,-0.023083519,-0.655716188,-0.319325457,Subject A,Distracted
-0.029248103,-1.049220245,-0.246270842,-1.22398361,-0.749747913,Subject A,Distracted
-0.02925427,-1.449977595,-0.442994871,-1.049794287,-1.146753062,Subject A,Distracted
-0.029258544,-1.179914558,-0.526239774,-0.357161067,-1.208161708,Subject A,Distracted
-0.029260967,-0.893137901,-0.53082749,0.021560784,-1.011180033,Subject A,Distracted
-0.029261586,-1.119129673,-0.537934405,-0.31432118,-0.843618561,Subject A,Distracted
-0.029260442,-1.601623692,-0.577993278,-0.850459257,-0.824698405,Subject A,Distracted
-0.02925758,-1.724430376,-0.618484055,-0.848597807,-0.80009469,Subject A,Distracted
-0.02925304,-1.345118415,-0.620956621,-0.30898633,-0.587886335,Subject A,Distracted
-0.029246865,-0.915749492,-0.586966312,0.064984903,-0.22491085,Subject A,Distracted
-0.029239094,-0.826414491,-0.550237247,-0.163178091,0.076509717,Subject A,Distracted
-0.029229769,-0.919971402,-0.537076656,-0.587997041,0.169984539,Subject A,Distracted
-0.029218927,-0.796884936,-0.541244063,-0.557625356,0.115280249,Subject A,Distracted
-0.029206606,-0.430836254,-0.536047098,-0.089602519,0.079911998,Subject A,Distracted
-0.029192842,-0.235443394,-0.506118307,0.169307659,0.149190127,Subject A,Distracted
-0.029177668,-0.493807421,-0.462867261,-0.141164332,0.267079173,Subject A,Distracted
-0.029161118,-0.927262315,-0.429230196,-0.592363001,0.344903927,Subject A,Distracted
-0.029143219,-1.008670691,-0.41617373,-0.558245398,0.373628632,Subject A,Distracted
-0.029124001,-0.641210201,-0.419671834,-0.067375819,0.400326692,Subject A,Distracted
-0.029103488,-0.309909133,-0.435194262,0.238728323,0.429484259,Subject A,Distracted
-0.029081704,-0.471838818,-0.462676196,-0.039005519,0.407362918,Subject A,Distracted
-0.029058668,-0.953870472,-0.493496181,-0.53527111,0.313731951,Subject A,Distracted
-0.029034399,-1.150864345,-0.503637458,-0.60483996,0.218680548,Subject A,Distracted
-0.029008916,-0.790540344,-0.47250277,-0.16383624,0.205951832,Subject A,Distracted
-0.028982234,-0.280135339,-0.408478808,0.21484978,0.258633529,Subject A,Distracted
-0.028954367,-0.178844344,-0.346507351,0.080171647,0.269192471,Subject A,Distracted
-0.028925328,-0.480490177,-0.315518926,-0.271006542,0.173340021,Subject A,Distracted
-0.028895128,-0.642191126,-0.311654318,-0.174943352,0.038304846,Subject A,Distracted
-0.028863781,-0.313394449,-0.306525074,0.487878733,-0.011063142,Subject A,Distracted
-0.028831296,0.197952186,-0.278145227,1.073762973,0.057053485,Subject A,Distracted
-0.028797686,0.327444111,-0.228853666,0.978960134,0.136422372,Subject A,Distracted
