Mean,Hurst_Exponent,TP10_entropy,AF7_approximate_entropy,TP10_approximate_entropy,TP9_permutation_entropy,TP10_permutation_entropy,Abs_Power_Delta,Abs_Power_Theta,Abs_Power_Gamma,Rel_Power_Delta,Rel_Power_Theta,Rel_Power_Alpha,Rel_Power_Gamma,Asymmetry_Mean,Asymmetry_Skewness
0.0091411025810546,0.6047320658039047,0.8964148753521586,1.41434245803402,0.6894160000586145,1.4696963382543478,1.3144844176542625,0.0441108821905409,0.0033745432602777,8.4630781982451e-11,0.2808968386670878,0.0214889951568601,0.0159499778949442,5.389264039224266e-10,0.0091411025810546,0.1034659114027221
-0.0129262683427734,0.5743787192276836,0.5866913745407041,1.432842908942661,0.7139720302004098,1.3925865335673828,1.3333066755107128,0.0587676620370227,0.005368209340021,2.7566958283463043e-10,0.2879648676959784,0.0263045293751792,0.0131088284077148,1.3507965468963144e-09,-0.0129262683427734,-0.2815785758441696
-0.0085484045449218,0.583213984297685,0.4650036188290297,1.3947718059648588,0.7157932875972199,1.4283190259800371,1.361393653040256,0.0138130112111284,0.002554920703632,2.1107876722227315e-10,0.1733243359744948,0.0320588992259526,0.0288315366969443,2.648596066992312e-09,-0.0085484045449218,-0.4864180039778029
0.003222308399414,0.6175916173222374,0.9259883373121404,1.3804132482045648,0.771490788971088,1.3503557029682147,1.4671742949838442,0.01735877437904,0.0035765566296362,5.880640574442281e-11,0.1883565711229661,0.0388084969869082,0.0270528207645397,6.380964867807639e-10,0.003222308399414,0.1986116293777612
0.0360580650664062,0.6357615922611562,0.7894095470647918,1.3634191318380389,0.7365241588442824,1.397782560492019,1.3403526324479436,0.0326572112247814,0.0023345669761809,4.5176168922447886e-11,0.2571426836798236,0.0183823662514672,0.0163312447965156,3.557168808791649e-10,0.0360580650664062,0.0208681294026617
-0.0350064853437499,0.6855247241720599,0.8328310619694502,1.3564157414567648,0.8375113014676114,1.458163484018159,1.420377286749752,0.013872738442478,0.0021544887368487,1.606199656883505e-10,0.1878855919348856,0.0291793428758366,0.0292792366295224,2.175358344356284e-09,-0.0350064853437499,-0.6266282667303797
-0.0043487222753906,0.6042868829609148,0.8417668728356699,1.340561687245733,0.797998369877754,1.4781969252477651,1.442288551331114,0.0234745228924036,0.0026548451754353,1.1652934130532367e-10,0.2501571075800809,0.0282914542375957,0.0342342420509423,1.2417991668143736e-09,-0.0043487222753906,-0.4250634234746187
0.0209930864560546,0.668569331888178,0.8513026715067162,1.4076104715600637,0.8377687719335394,1.4149590577814497,1.4759305833487573,0.012726345088046,0.0017704866345398,7.177321764538741e-11,0.1973752377309923,0.0274588043915358,0.0401948067804456,1.113144095768949e-09,0.0209930864560546,-0.0862449103312432
-0.0035860358447265,0.6093711264428315,0.8283219589281979,1.410014715030813,0.7523858044823628,1.4343448687257168,1.5434488395964747,0.0058795861426002,0.0033981319516421,9.703873475663016e-11,0.1207870385581111,0.0698093854080392,0.054344043029236,1.993511296952588e-09,-0.0035860358447265,0.0834998427470073
-0.0209121869160156,0.5845395058127645,0.8949408407667202,1.4369283786508733,0.7332784090064624,1.4299391862637454,1.4845570140679554,0.0179272906416893,0.003183583939812,1.6818609957999795e-10,0.2000030855309753,0.0355171689763643,0.0372658780674061,1.8763425847069113e-09,-0.0209121869160156,-0.3393910578117621
0.0266844340742187,0.5875626349431659,0.8722778705941532,1.3895982721547466,0.789244828336721,1.4559872452572078,1.458844034315501,0.0148883175153194,0.0016060403078661,9.149268269164847e-11,0.179357635608914,0.0193477598805295,0.0300749682921529,1.102200515686584e-09,0.0266844340742187,0.2058503970155877
-0.0068844109912109,0.6758281096130476,0.8050235245009386,1.4273973166627003,0.7283387833228283,1.435951767362726,1.361041669421171,0.0189309257923909,0.0039534595403402,7.340803516047281e-11,0.2139435832072857,0.0446791302972292,0.0343588957826711,8.296043337061968e-10,-0.0068844109912109,0.354544625244852
-0.003153225868164,0.6412961980633184,0.9477242544756678,1.3811942576944656,0.7719309180457978,1.4473809678263472,1.4866587419043862,0.0039924545537797,0.0021020563730435,1.238572447341013e-10,0.0991595100783779,0.0522082035751147,0.0761048298038354,3.076208768829669e-09,-0.003153225868164,0.0745947998281598
0.0126514930488281,0.6976247407004005,0.9017860456712734,1.431912848823364,0.8347222450087997,1.4521491557852109,1.51648938603942,0.0112699868732703,0.0017037717987257,1.9883666718426588e-10,0.139324868304724,0.021062826793683,0.04377763047662,2.45811222152375e-09,0.0126514930488281,-0.6963880133281543
-0.0214831536621093,0.6578645330800224,0.9792771806840156,1.471278952495456,0.7450712574840925,1.4024731889884174,1.4312990592527084,0.0082452925332368,0.00306449317828,9.078313292600289e-11,0.1561375887822529,0.0580310005700274,0.0504143006822001,1.719121476894437e-09,-0.0214831536621093,-0.5961803252070458
-0.0017018213183593,0.6863704633260809,1.023842393604236,1.4284080592852109,0.7854802952731958,1.411350108024197,1.4655382477678065,0.0100449642422318,0.0025794806669983,6.839467631087512e-11,0.1495262504366876,0.0383973564175171,0.0419235191399024,1.0181021307771046e-09,-0.0017018213183593,-0.2432008497223985
0.0116316318886718,0.6656289506195617,0.9875997595789368,1.4362018224785116,0.8564407927998641,1.454774714781646,1.3791385565558658,0.023593377154265,0.0031414134549759,1.8922152018696907e-10,0.2212846839931918,0.0294636363048449,0.0221198830565449,1.7747278834016146e-09,0.0116316318886718,-0.7462718706184015
0.018034857125,0.5729838353309139,0.8820306673060954,1.3468375387861993,0.699976223682985,1.405122570298103,1.4430190392971027,0.0253206036229962,0.0029486852094795,1.516365075631864e-10,0.2339693988658059,0.027246669004362,0.018000315401675,1.401163378603164e-09,0.0180348571249999,-0.334671637877068
-0.0167963702265625,0.6935859243701633,0.8097084689660065,1.3826759045450396,0.8560909896655624,1.45859069570479,1.4643542785627608,0.0131149905366331,0.0024449005016356,1.3911937735180258e-10,0.1635152806752079,0.0304825680682908,0.0291377506658942,1.734514712115071e-09,-0.0167963702265624,-0.3151794106881156
0.0108774442519531,0.6754481255559723,0.958625095700716,1.4354296300515796,0.7793660350540752,1.3992214395422249,1.4768185698691458,0.0100811955779816,0.00178790794834,6.110485967673517e-11,0.1752188155749987,0.0310751944689462,0.0376918493169528,1.062048747652369e-09,0.0108774442519531,0.2591406052217467
-0.0198877082011718,0.6811596181918422,0.9096845971970378,1.360460018403599,0.7744119905311697,1.4243018049087526,1.5466486649884188,0.0034652967571121,0.0018733122562547,8.18398277165892e-11,0.1077938533580945,0.0582725119371669,0.0588379072145544,2.545764765926028e-09,-0.0198877082011718,-0.5811596715291427
-0.0040593111591796,0.7065465637053038,0.912696837619566,1.3996505491480398,0.678174633691345,1.3768277332815684,1.524480706276961,0.0050260282444192,0.0030077522438097,5.844513469715313e-11,0.109672214234527,0.0656317140306082,0.0494018988730878,1.2753225851026928e-09,-0.0040593111591796,0.0813490159556995
0.0268423403173828,0.680429777680419,0.6493777617399192,1.4071845927320277,0.6284168496589029,1.3731143308202594,1.4386612738153048,0.0118623302259073,0.0028031639680999,8.540117087281397e-11,0.153524053957457,0.0362789677992843,0.0279534383867288,1.1052747407480859e-09,0.0268423403173828,0.1295807798566937
-0.0330676479453125,0.6658345738163687,0.72681094838003,1.411817363219083,0.811176872916723,1.479748155089385,1.4918575539391328,0.0172541370581719,0.0019421012990905,1.2389151185147803e-10,0.1780424763692927,0.0200402096890923,0.0263209303155822,1.2784152285799495e-09,-0.0330676479453125,0.0769997660138095
0.0220831744941406,0.6860610089233055,0.6931471805599453,1.4265014665787272,0.8126135332785127,1.4357756804559048,1.4380873382559307,0.0188587121923624,0.002408208265307,6.04148405443253e-11,0.2165910380778925,0.0276581095660319,0.035249672733996,6.938603704925913e-10,0.0220831744941406,-0.4864120357569553
0.011053257328125,0.6392555040997536,0.7715317094809274,1.3955191289852806,0.704616930677636,1.4088978010429294,1.4078257825852372,0.0284650787447537,0.0027247268663962,8.561060248987474e-11,0.2697452343015772,0.0258204831813198,0.0211246518738167,8.112765903233842e-10,0.011053257328125,0.1742680880925167
-0.0094918878164062,0.730567140137022,0.8875518893568227,1.394525582524639,0.7883702790670353,1.388399006223202,1.463806258063849,0.0117285903665636,0.0021540664851773,5.3554199838532315e-11,0.1610611146912527,0.0295803961412789,0.0273529740858887,7.354250470697703e-10,-0.0094918878164062,-0.0149388588701185
-0.0011672631406249,0.6372432641283409,0.8472978603872037,1.3591517614964437,0.8133845950152825,1.4504929314433213,1.5122738822945128,0.0132753683386088,0.0032818869353489,7.772326729802679e-11,0.1513421669076073,0.0374142447631346,0.0358073933075605,8.860626230469791e-10,-0.0011672631406249,0.0403866501554981
-0.0220521302607421,0.5839229736848193,0.8413168257845656,1.4445917131196042,0.7562324008498877,1.4445035853927843,1.4768844695765326,0.009984456346335,0.0025181242769874,1.3072288225379122e-10,0.1665617767140975,0.0420076205466995,0.0518966527872131,2.1807332087111147e-09,-0.0220521302607421,-0.2419834963272557
0.0019055430625,0.7104071497205499,0.8314587963574576,1.420448309822759,0.779370899740599,1.4322930022772316,1.430312227972899,0.012500779659109,0.0021154393875759,1.349426442344717e-10,0.1666307569830246,0.0281980225326687,0.0379553631189263,1.798735404611047e-09,0.0019055430625,-0.19816808856495
0.0232113631855468,0.6662897888388921,0.8463018443686073,1.431491578953148,0.6958358340789776,1.38490681750248,1.4963250463489324,0.0072321870290165,0.0021020275217096,8.252644459533426e-11,0.1529324733754371,0.0444496618669453,0.0498409239352244,1.7451115741626015e-09,0.0232113631855468,0.0838480936772194
-0.0015528906728515,0.549448885861722,0.855832762837041,1.390702248818664,0.7859267011993594,1.4102773769890171,1.4183276520821595,0.0163822708474528,0.0014709741468799,1.4987991178961838e-10,0.2480542750805986,0.0222729454948153,0.0326122969830678,2.26942608960091e-09,-0.0015528906728515,0.0644806367227351
-0.0048972277021484,0.7138893195495186,0.8447282658255729,1.421468228134915,0.715311476103512,1.3723038099671787,1.432039667092298,0.0153602191502246,0.0024812751463599,9.240118156907171e-11,0.1930521589599847,0.0311854615675541,0.0325346103503556,1.1613276749441401e-09,-0.0048972277021484,0.1275328101935465
-0.0031150299443359,0.7588694947142839,0.8826060293807177,1.4016015279215848,0.6067050822672932,1.360146332589628,1.4978572726660857,0.018268361323907,0.0035099255345957,2.028262743810173e-10,0.1206703455540748,0.0231845604331498,0.0290198974399692,1.339754353608795e-09,-0.0031150299443359,-0.1393060312779508
0.0245622394433593,0.5973357897814153,0.0954298423560721,1.392152523993618,0.734981220618391,1.4354090516086806,1.4950441073657237,0.0570076318239209,0.0127299028401923,1.4407752771876994e-10,0.1153334184115482,0.0257541519202381,0.0122720852783846,2.9148647744945825e-10,0.0245622394433593,-7.064502088994669
-0.0132564966113281,0.6856369289976093,0.664072450859701,1.3571095762703935,0.5928095741375263,1.3601180435609288,1.3129190854779282,0.0155224300646798,0.0027952426395905,3.383667302401556e-10,0.1532693020051234,0.0276003748459369,0.0534213463353377,3.34105113371848e-09,-0.0132564966113281,0.0128760649668624
-0.0374821763740234,0.651129778217617,0.7049651839374762,1.4069585038960342,0.6471980429054778,1.4146406125530715,1.3696837466004037,0.0155208361414496,0.0044086627060431,3.1101158616206176e-10,0.1502431486635757,0.0426762682316249,0.0439227009714694,3.0106213060939352e-09,-0.0374821763740234,-0.0451573512371486
0.0067935852832031,0.7333636323510393,0.8705760937260314,1.3867614038008993,0.6336748999163442,1.4033041172816365,1.3391333310646032,0.0328951824531865,0.0035286399389327,2.748340805296127e-10,0.2136123535021922,0.0229140264867034,0.0355559243996,1.7846976482981802e-09,0.0067935852832031,-0.6296897846125955
0.032139163359375,0.7059835644970084,0.7935659283069926,1.402148429769673,0.8454143695961509,1.4381706650619677,1.425174989014891,0.0050225266248916,0.0037137929595482,4.671864899487575e-10,0.0614849453667665,0.0454636429580369,0.0657573778116766,5.719220216420583e-09,0.032139163359375,0.1385698316956288
-0.0194280332148437,0.6882172453747054,0.7837313140548111,1.4362459707078048,0.6959188785480852,1.4025137774174412,1.4266567088231108,0.01481534243886,0.0020639801074982,1.9980302302395424e-10,0.1475995666411297,0.0205626411053172,0.048996090716501,1.990560780732959e-09,-0.0194280332148437,-0.0585952525549993
0.0102308500830078,0.5843553520336553,0.9681440934844104,1.4073902813287011,0.6738272331994786,1.3550431210614955,1.4283190259800371,0.0067272227554221,0.002951225616813,2.8624387474979837e-10,0.0938805863094787,0.0411853154430855,0.0645311144337173,3.994626574145888e-09,0.0102308500830078,0.0213837195865055
-0.0247090995800781,0.7191107828903089,0.7931892303921037,1.3880300867699311,0.7530974035408322,1.4010954279472736,1.469919397576292,0.0141254737116984,0.0026710839614416,2.8098967623252577e-10,0.151837041957354,0.0287119211576706,0.0581145306251396,3.020404280273248e-09,-0.0247090995800781,-0.1337737538158084
0.0242098524609374,0.7588195202891566,0.585601553996782,1.3810111066585418,0.6118435717583304,1.3506610671940855,1.4169085640893315,0.0108930731242181,0.0025778735880354,2.4875643401899736e-10,0.133663818185363,0.0316318841016456,0.061750524356358,3.052374145477074e-09,0.0242098524609374,-0.0262136116863413
0.0339529163935546,0.7226086357155657,0.6351446304021596,1.433466418041442,0.6879446914397644,1.4667230309098749,1.4154567519964845,0.0120910120840546,0.0033232064210133,3.2096742764583375e-10,0.1401715875215707,0.0385260651843716,0.0659901014215852,3.7209882483835996e-09,0.0339529163935546,0.0842554730914337
-0.0243552115439453,0.6855491294326016,0.7016411878519496,1.4060077020262318,0.6582214909963482,1.3793360516034752,1.3785787268741596,0.0284433241122405,0.0026626062482653,3.5123843176217047e-10,0.2249242927147849,0.0210553740064201,0.0380866755259232,2.777525423069589e-09,-0.0243552115439453,-0.0015344713153974
0.0033748404208984,0.6593080716985646,0.6722859286022282,1.374934215544008,0.6538793798877829,1.398100696285167,1.4016015279215843,0.0114939249193851,0.0035156725171891,2.8010733879696797e-10,0.138920556709555,0.0424919413274296,0.0614828356414342,3.385498662730822e-09,0.0033748404208984,-0.0627602752796439
-0.0105629237324218,0.58782718324142,0.8093964735843802,1.368432181009833,0.5697696113215414,1.2813602986703445,1.303683753323973,0.0124268375096264,0.0034639760861637,3.0954395504224446e-10,0.1233651980456791,0.0343880006127108,0.0528492811096099,3.072942032761564e-09,-0.0105629237324218,-0.5295609774838903
-0.0124129850957031,0.6965620655705043,0.7914516104935628,1.376116272320692,0.6182774165397711,1.3623779342623474,1.4503472424806627,0.0120697279128994,0.0029989200947617,4.0412023518317e-10,0.1532482344723411,0.0380770149221577,0.0652778771128171,5.1310777677249806e-09,-0.0124129850957031,-0.3057302087140297
0.0133811372646484,0.6441455262951336,0.7644501017860585,1.4310422674453664,0.7548784929476753,1.4494996239953388,1.4283190259800371,0.0101868682064037,0.0019916623498862,1.9635095145163703e-10,0.0999262862061835,0.0195368603940218,0.051807954080338,1.9260700123006023e-09,0.0133811372646484,-0.0063387526146259
0.000737513765625,0.5849821321283636,0.6485203530687565,1.3461264580518155,0.6637633955138922,1.46241869238589,1.386045413894298,0.0123513631105288,0.0032268700876072,2.995020149339627e-10,0.1275990114196294,0.0333360317783284,0.045571757386266,3.0940844894425904e-09,0.0007375137656249,-0.0472350667502899
0.0185901656904296,0.6569818496561288,0.6209783766082443,1.3924729995110643,0.5771651790619199,1.3956866165984605,1.406041644899651,0.0118682294965587,0.0026930090284953,2.4624536282872853e-10,0.1392218148628652,0.0315906938349913,0.0548610245286784,2.8886133626351647e-09,0.0185901656904296,-0.1780276477255238
-0.0298429509707031,0.7172163135004738,0.7665810711242735,1.4311130471645868,0.5780135891877416,1.3960042134072983,1.4518461023884155,0.0099175778307872,0.0017185412369084,2.329401898585856e-10,0.1121784709734904,0.0194385495683053,0.0543650019447514,2.634804059262577e-09,-0.0298429509707031,0.188682434837896
-0.0090807467333984,0.7064064814844635,0.7394352583531397,1.3692072750425623,0.5354068542504051,1.3874313044837905,1.476818569869146,0.0057016037891068,0.0018495943349557,2.9479706510853846e-10,0.0801668474372931,0.026006041870985,0.0727350788942922,4.1449655601586546e-09,-0.0090807467333984,-0.2411891108269674
0.0285371208105468,0.6733269050962718,0.8270903500072515,1.437920665975715,0.700043944815679,1.3478022491891155,1.485217338101834,0.0048428833462393,0.0026041385375087,2.7819202802127866e-10,0.063509841494006,0.0341508175855698,0.0683020876976348,3.648225724505087e-09,0.0285371208105468,0.0128477949545977
-0.0159542192177734,0.6454946134535867,0.6766388691524955,1.4128810557279816,0.6813618345717112,1.37062960699248,1.404069568475704,0.0170830787814376,0.0062520192715165,2.900616605436682e-10,0.1286838284121959,0.0470953617587819,0.0368719423907021,2.184983481719724e-09,-0.0159542192177734,0.1953695892988447
0.0146729234169921,0.6918000208736146,0.9269562630715744,1.4129922523833929,0.6374400576163382,1.3057652262969437,1.4402160315797028,0.0058970552304797,0.0026482103589548,3.890091996048946e-10,0.0787250239203096,0.0353533103738245,0.0656330403304807,5.193229051989786e-09,0.0146729234169921,-0.2606991888074315
0.0104553296435546,0.7302500085135882,0.8367898827887886,1.4023514150720888,0.6810638395188802,1.3769635348787994,1.4976270170036994,0.0047689827874909,0.0026848049667827,2.499870770235788e-10,0.0698052490873505,0.039298418092179,0.076934262641455,3.659147234924369e-09,0.0104553296435546,-0.0133112351222918
-0.0127713622265625,0.6785854898897541,0.8271696117408603,1.39295094539245,0.6552058527566134,1.3184788835333383,1.510564800151223,0.0072949773187068,0.0023797798874415,3.233071287180193e-10,0.0953981687793922,0.0311209526008779,0.0769852554188004,4.227964897701643e-09,-0.0127713622265625,0.135219754013544
-0.000227216352539,0.6130039029867786,0.8863978078860902,1.3823327012049116,0.536184890840917,1.3597648796377044,1.437182770840889,0.0120379017618234,0.0026616918424058,2.64656645375403e-10,0.1388392396249093,0.0306986448990159,0.057498584417129,3.05241961037853e-09,-0.000227216352539,0.1712998429416219
-0.0052664720839843,0.54956199438808,0.7655057791262412,1.4045053218062746,0.6669573732210394,1.3565277435255532,1.4563027242332645,0.0262387459587745,0.0037258767023915,3.489230987175889e-10,0.2112989984365667,0.0300042546526583,0.0451693007265588,2.8098561343688987e-09,-0.0052664720839843,0.1373585330553728
-0.0175048080146484,0.6308470555769801,0.7731898882334817,1.4219246067907994,0.7324155783613642,1.337343427709638,1.512881394690648,0.0155408036339053,0.0027959657487931,2.0523105756664163e-10,0.1675173537765927,0.0301382601904819,0.0540267332094569,2.2122256021129532e-09,-0.0175048080146484,-0.1817778488403386
0.0327596248066406,0.6524176591698587,0.6326274190172918,1.43468902221199,0.7120505459143227,1.41678552146643,1.4300699307545446,0.0093868107587358,0.0027184906302375,1.9447357657313178e-10,0.1173022226436312,0.0339716013626859,0.0620217605760879,2.4302378479564638e-09,0.0327596248066406,0.2546715438035847
-0.0167341127197265,0.6639826297173,0.6778797084291569,1.3767853838061894,0.781028329185379,1.3492999151640022,1.4477807804981355,0.0154753106716155,0.0034065376535724,2.2595794995652078e-10,0.1480414904824125,0.0325879668796773,0.048729406363755,2.1615819163662503e-09,-0.0167341127197265,0.0519528627965461
0.0121903267138671,0.6357815546769676,0.7045528728065108,1.3027512278303304,0.6671482724007767,1.3851823145231834,1.4666200100626838,0.0100755908567134,0.0028940996234181,3.923450032474994e-10,0.0909234380165145,0.0261167301715254,0.0490289946452249,3.540572170027501e-09,0.0121903267138671,0.1625112872676954
-0.005124137336914,0.7173492571520512,0.798195635051251,1.4101773872692196,0.6361098330960027,1.3240871266226515,1.4447573144819703,0.011792052491945,0.0033252821182526,2.738438823720123e-10,0.1145690724518675,0.0323077333813788,0.0498384406771682,2.6606088822459707e-09,-0.005124137336914,-0.1877356662888825
0.0057454108388671,0.564844767234248,0.7836303196159543,1.379298458399339,0.6558905562509874,1.3862903380280192,1.3164719297633471,0.0534518613817025,0.0054317404311501,1.2445349421636412e-10,0.2504766303832416,0.0254532584112519,0.0196038077988817,5.831918863990405e-10,0.0057454108388671,0.1100766640415202
