timestamps,TP9,AF7,AF8,TP10,Subject,Emotion
0.020512015,0.277668358,-0.037174121,0.014759512,0.13770277,Subject D,neutral
0.020397281,-0.001096533,-0.02159854,0.025264716,-0.023558433,Subject D,neutral
0.020277206,-0.122082975,-0.01547614,0.035063558,-0.214654768,Subject D,neutral
0.020151844,0.084703836,-0.007575251,0.056020809,-0.259190543,Subject D,neutral
0.020021251,0.339477689,-0.012037919,0.071835515,-0.170101909,Subject D,neutral
0.019885482,0.240077135,-0.042023209,0.059437992,-0.146659639,Subject D,neutral
0.019744593,-0.217424903,-0.081498864,0.030199943,-0.305132399,Subject D,neutral
0.019598643,-0.596332408,-0.093452211,0.025952589,-0.502354614,Subject D,neutral
0.019447689,-0.537276402,-0.059438324,0.069048504,-0.500731586,Subject D,neutral
0.019291793,-0.19857293,-0.005915464,0.131201485,-0.263995641,Subject D,neutral
0.019131016,-0.058321835,0.016506427,0.162265695,-0.002127494,Subject D,neutral
0.018965422,-0.315884965,-0.017553209,0.145463412,0.0802721,Subject D,neutral
0.018795077,-0.643450407,-0.08302819,0.114823327,0.008750149,Subject D,neutral
0.018620046,-0.602147741,-0.130432216,0.114406412,-0.024722297,Subject D,neutral
0.018440399,-0.196217274,-0.133962658,0.145712054,0.089043871,Subject D,neutral
0.018256204,0.133766288,-0.110004582,0.165791116,0.250960119,Subject D,neutral
0.018067533,0.060045331,-0.08893097,0.140614743,0.292570818,Subject D,neutral
0.017874458,-0.24535636,-0.076011817,0.089318177,0.195430063,Subject D,neutral
0.017677051,-0.364464753,-0.048878907,0.063418967,0.110148353,Subject D,neutral
0.017475385,-0.171275495,0.006812513,0.086573183,0.150623398,Subject D,neutral
0.017269534,0.049977368,0.069973136,0.129799013,0.237717833,Subject D,neutral
0.017059574,0.02493688,0.100386,0.149285939,0.207757292,Subject D,neutral
0.016845583,-0.146787284,0.080993369,0.13515821,0.039394532,Subject D,neutral
0.016627637,-0.164533533,0.03950957,0.112248277,-0.117109017,Subject D,neutral
0.016405816,0.034693328,0.023892335,0.099656498,-0.141778342,Subject D,neutral
0.016180199,0.194010906,0.05148169,0.086352884,-0.074253865,Subject D,neutral
0.015950867,0.121311474,0.08438603,0.054924632,0.012836568,Subject D,neutral
0.0157179,-0.007794814,0.068501205,0.019027004,0.168835602,Subject D,neutral
0.01548138,0.123646028,0.004164373,0.017632828,0.464631734,Subject D,neutral
0.015241388,0.505549462,-0.036580196,0.065120359,0.772973577,Subject D,neutral
0.014998005,0.744247466,0.018418167,0.121239076,0.8119421,Subject D,neutral
