timestamps,TP9,AF7,AF8,TP10,Subject,Emotion
-0.037876586,-0.429570004,-0.124983305,-0.160489767,-0.986012698,Subject D,neutral
-0.037897261,-0.186115836,-0.085176207,-0.109199914,-1.123724739,Subject D,neutral
-0.037911533,0.00342811,-0.038624907,-0.062769739,-1.073459253,Subject D,neutral
-0.037919356,-0.026456945,-0.027836963,-0.071425566,-0.906000268,Subject D,neutral
-0.037920683,-0.059645892,-0.053353728,-0.107943231,-0.709137091,Subject D,neutral
-0.037915469,0.170093385,-0.076263032,-0.10296212,-0.469174355,Subject D,neutral
-0.037903671,0.546576324,-0.065046143,-0.033069037,-0.152260417,Subject D,neutral
-0.037885247,0.669552428,-0.026640338,0.046826079,0.153147208,Subject D,neutral
-0.037860154,0.390783924,0.013024053,0.067921828,0.273677204,Subject D,neutral
-0.037828357,0.059077103,0.044606168,0.028320873,0.15914911,Subject D,neutral
-0.037789817,0.10159955,0.077476394,-0.011123175,-0.019133538,Subject D,neutral
-0.037744501,0.463934789,0.113220284,-0.008024826,-0.051329531,Subject D,neutral
-0.037692379,0.654347408,0.134707125,0.009667048,0.057162604,Subject D,neutral
-0.037633423,0.362902941,0.126586825,-0.011632626,0.098925483,Subject D,neutral
-0.037567608,-0.134881908,0.097083001,-0.069054058,-0.057033963,Subject D,neutral
-0.03749491,-0.315884239,0.071494721,-0.094978037,-0.284593253,Subject D,neutral
-0.037415309,-0.058928003,0.06508778,-0.04092718,-0.360392376,Subject D,neutral
-0.037328788,0.224601097,0.06691693,0.052260454,-0.254801232,Subject D,neutral
-0.037235329,0.135001875,0.053736936,0.095033475,-0.16724325,Subject D,neutral
-0.03713492,-0.207832424,0.01930819,0.055668049,-0.258593842,Subject D,neutral
-0.03702755,-0.340394971,-0.016426638,-0.003215421,-0.438427845,Subject D,neutral
-0.036913211,-0.067421667,-0.032633785,-0.006611096,-0.492255679,Subject D,neutral
-0.036791897,0.29217667,-0.035479688,0.038437187,-0.378140414,Subject D,neutral
-0.036663603,0.330890302,-0.047517186,0.057443199,-0.295657671,Subject D,neutral
-0.036528328,0.076679357,-0.069723001,0.010090593,-0.435323178,Subject D,neutral
-0.036386071,-0.067814382,-0.072135855,-0.055016216,-0.736828808,Subject D,neutral
-0.036236834,0.129597529,-0.032545032,-0.061698326,-0.962432022,Subject D,neutral
-0.036080623,0.432830304,0.029846137,-0.001401258,-0.977183516,Subject D,neutral
-0.035917446,0.470723711,0.076437577,0.059397367,-0.875657386,Subject D,neutral
-0.035747311,0.239081285,0.097645835,0.063460519,-0.817955118,Subject D,neutral
-0.035570231,0.09532012,0.119559291,0.027086133,-0.823014819,Subject D,neutral
-0.035386219,0.257280527,0.160730363,0.006290775,-0.802986613,Subject D,neutral
-0.035195291,0.482071003,0.20105039,0.017371611,-0.767246706,Subject D,neutral
-0.034997465,0.365684027,0.206337572,0.019552966,-0.871340499,Subject D,neutral
-0.034792761,-0.11635557,0.175231871,-0.020596668,-1.202180446,Subject D,neutral
-0.034581203,-0.53600779,0.145233802,-0.074455591,-1.589795665,Subject D,neutral
-0.034362817,-0.517794644,0.149710267,-0.083822155,-1.745416349,Subject D,neutral
-0.034137631,-0.182952108,0.181364055,-0.038696282,-1.593173574,Subject D,neutral
-0.033905677,0.027871191,0.204683884,0.004640992,-1.369537005,Subject D,neutral
-0.033666986,-0.08723392,0.193467833,-0.008402341,-1.338960211,Subject D,neutral
-0.033421596,-0.270572673,0.146752404,-0.064717599,-1.474029607,Subject D,neutral
-0.033169542,-0.185761296,0.080785817,-0.103975988,-1.504028418,Subject D,neutral
-0.032910863,0.114421234,0.024196893,-0.095490864,-1.265277343,Subject D,neutral
-0.032645598,0.247415648,0.013951273,-0.07068854,-0.907501387,Subject D,neutral
-0.03237379,0.007686186,0.068958898,-0.074896154,-0.706276224,Subject D,neutral
-0.032095483,-0.343493866,0.158400421,-0.108842333,-0.731298504,Subject D,neutral
-0.031810723,-0.390656505,0.215321428,-0.135796542,-0.784807672,Subject D,neutral
-0.031519559,-0.082877238,0.198355597,-0.13590909,-0.669102103,Subject D,neutral
-0.031222044,0.207831109,0.133893052,-0.128710552,-0.434230502,Subject D,neutral
-0.030918231,0.160183235,0.086871708,-0.135580456,-0.299427278,Subject D,neutral
-0.030608178,-0.104744481,0.095018836,-0.13989175,-0.360080088,Subject D,neutral
-0.030291944,-0.210382331,0.139909023,-0.105601101,-0.460123446,Subject D,neutral
-0.029969591,-0.025596419,0.176140013,-0.033307731,-0.399919649,Subject D,neutral
-0.029641183,0.182775074,0.176936929,0.023156638,-0.218248401,Subject D,neutral
-0.029306786,0.125795792,0.150940371,0.011040919,-0.173818238,Subject D,neutral
-0.02896647,-0.125783565,0.123722537,-0.056215873,-0.424715518,Subject D,neutral
-0.028620305,-0.258861521,0.109242763,-0.105446575,-0.807779613,Subject D,neutral
-0.028268364,-0.152364195,0.098256943,-0.083510447,-1.014827471,Subject D,neutral
-0.02791072,-0.030858905,0.070424762,-0.020031118,-0.954792646,Subject D,neutral
-0.027547448,-0.135001762,0.016616151,0.005670678,-0.843019068,Subject D,neutral
-0.027178623,-0.362451047,-0.048016719,-0.040783467,-0.909886507,Subject D,neutral
-0.026804325,-0.378374013,-0.093115474,-0.107207314,-1.110796333,Subject D,neutral
-0.026424631,-0.069172497,-0.100658176,-0.120182652,-1.20786481,Subject D,neutral
-0.026039623,0.266160209,-0.085702653,-0.077069444,-1.107778337,Subject D,neutral
-0.025649386,0.272586853,-0.083220333,-0.047700727,-1.01184045,Subject D,neutral
-0.025254003,-0.005275058,-0.108942028,-0.082551635,-1.17536341,Subject D,neutral
-0.024853562,-0.183014964,-0.139824765,-0.145411846,-1.573063453,Subject D,neutral
-0.02444815,-0.053400593,-0.144445153,-0.158228434,-1.892839602,Subject D,neutral
-0.024037856,0.125945509,-0.131076806,-0.099902063,-1.873533817,Subject D,neutral
-0.023622771,-0.030165509,-0.149500243,-0.031174475,-1.579476358,Subject D,neutral
-0.023202987,-0.513590696,-0.233190376,-0.017140236,-1.294895326,Subject D,neutral
-0.022778597,-0.906637708,-0.346076422,-0.05179151,-1.193418966,Subject D,neutral
-0.022349697,-0.886147044,-0.402794759,-0.078321956,-1.191017026,Subject D,neutral
-0.021916382,-0.590223573,-0.34997019,-0.068294436,-1.126786799,Subject D,neutral
-0.021478752,-0.399831481,-0.223047075,-0.051191096,-0.994891048,Subject D,neutral
-0.021036908,-0.456288409,-0.115350104,-0.060508789,-0.914964927,Subject D,neutral
-0.020590951,-0.538667778,-0.090292455,-0.077382698,-0.908369301,Subject D,neutral
-0.020140988,-0.412968835,-0.128651191,-0.055269308,-0.822887663,Subject D,neutral
-0.019687125,-0.15398725,-0.161635632,0.00614559,-0.537464371,Subject D,neutral
-0.019229471,-0.020618067,-0.145017207,0.046862338,-0.170340895,Subject D,neutral
-0.018768137,-0.087147509,-0.091730026,0.022867939,0.016466006,Subject D,neutral
-0.018303235,-0.151083383,-0.039057579,-0.030075498,-0.080638379,Subject D,neutral
-0.017834878,-0.040675374,-0.001923688,-0.039842998,-0.282665849,Subject D,neutral
-0.017363182,0.112580688,0.032403981,0.006330152,-0.342907969,Subject D,neutral
-0.016888261,0.027896845,0.070938245,0.045675405,-0.226098977,Subject D,neutral
-0.016410234,-0.33860853,0.090694711,0.025640057,-0.105807973,Subject D,neutral
-0.015929219,-0.700280909,0.057363308,-0.025910639,-0.109278645,Subject D,neutral
-0.015445335,-0.781331546,-0.032129266,-0.039191172,-0.158665849,Subject D,neutral
-0.014958703,-0.649652572,-0.134542353,0.004178912,-0.108200949,Subject D,neutral
-0.014469445,-0.602095077,-0.19558632,0.045728576,0.028369444,Subject D,neutral
-0.013977687,-0.757456441,-0.199179199,0.024519292,0.079066192,Subject D,neutral
-0.013483553,-0.898478728,-0.177218991,-0.043210013,-0.058506773,Subject D,neutral
-0.01298717,-0.769717982,-0.17270461,-0.080631689,-0.270680796,Subject D,neutral
-0.012488668,-0.434803433,-0.199166239,-0.046443009,-0.352375466,Subject D,neutral
-0.011988175,-0.219145277,-0.235968249,0.007388321,-0.237073995,Subject D,neutral
-0.011485823,-0.305895833,-0.256852469,-0.007522935,-0.049801583,Subject D,neutral
-0.010981742,-0.506443491,-0.258521787,-0.108607525,0.060664578,Subject D,neutral
-0.010476067,-0.505999181,-0.260131646,-0.215099012,0.088562446,Subject D,neutral
-0.009968931,-0.271714273,-0.274903312,-0.236425443,0.137352341,Subject D,neutral
-0.009460469,-0.095093629,-0.287872178,-0.170384694,0.249266591,Subject D,neutral
-0.008950818,-0.210348633,-0.272602594,-0.095003489,0.335913475,Subject D,neutral
-0.008440113,-0.486185699,-0.231609783,-0.071281275,0.304804812,Subject D,neutral
-0.007928493,-0.597909187,-0.20471096,-0.080789538,0.20220264,Subject D,neutral
-0.007416095,-0.450378649,-0.223312994,-0.068453226,0.16827352,Subject D,neutral
-0.006903059,-0.282636048,-0.264250673,-0.022443714,0.264823492,Subject D,neutral
-0.006389522,-0.315757647,-0.26669737,0.016765473,0.412188168,Subject D,neutral
-0.005875623,-0.432614898,-0.197474322,0.020977262,0.512498258,Subject D,neutral
-0.0053615,-0.334917739,-0.089542361,0.014310083,0.575287622,Subject D,neutral
-0.004847296,0.035414099,-0.013276186,0.031743985,0.667035011,Subject D,neutral
-0.004333149,0.384892754,-0.014851112,0.060036044,0.762669091,Subject D,neutral
-0.003819197,0.420075399,-0.080083429,0.052244501,0.723305546,Subject D,neutral
-0.003305577,0.202112079,-0.148146777,0.000737663,0.460773856,Subject D,neutral
-0.002792432,0.052426833,-0.158164164,-0.036911758,0.09039824,Subject D,neutral
-0.002279909,0.144558783,-0.09328354,-0.006496815,-0.144159046,Subject D,neutral
-0.001768154,0.308730777,0.008117933,0.066775326,-0.119837756,Subject D,neutral
-0.001257305,0.287252683,0.082070181,0.103354881,0.038484141,Subject D,neutral
-0.000747493,0.094462899,0.088297786,0.070153923,0.126459917,Subject D,neutral
-0.000238867,0.00276518,0.040686214,0.022787593,0.119840991,Subject D,neutral
0.000268398,0.169927975,-0.00786703,0.030473838,0.18154819,Subject D,neutral
0.000774135,0.406384053,-0.013861117,0.085253556,0.402161436,Subject D,neutral
0.00127822,0.409350967,0.021674279,0.117233669,0.629828475,Subject D,neutral
0.00178056,0.169198419,0.065701231,0.09094643,0.636220827,Subject D,neutral
0.002281013,0.004693441,0.094063111,0.051314676,0.411301446,Subject D,neutral
0.002779319,0.158141963,0.108999458,0.06161305,0.196537975,Subject D,neutral
0.003275207,0.46759936,0.116261536,0.119495604,0.203420042,Subject D,neutral
0.003768598,0.553002882,0.103558229,0.159476753,0.373561225,Subject D,neutral
0.004259622,0.291984225,0.05917992,0.134314079,0.479454335,Subject D,neutral
0.00474825,-0.026736552,0.003509295,0.071382282,0.422937514,Subject D,neutral
0.005233927,-0.078471053,-0.022240327,0.039020879,0.344233425,Subject D,neutral
0.005715884,0.079739577,-0.00369109,0.069576489,0.41767151,Subject D,neutral
0.006194111,0.103589856,0.030040829,0.130081004,0.619976604,Subject D,neutral
0.006669706,-0.149732152,0.049180495,0.16728772,0.77434782,Subject D,neutral
0.007143442,-0.394066167,0.069137187,0.167924864,0.793687667,Subject D,neutral
0.007613766,-0.27185919,0.136415279,0.163815468,0.786392845,Subject D,neutral
0.0080775,0.161534326,0.269792517,0.180767181,0.887265366,Subject D,neutral
0.008534177,0.471330148,0.425808808,0.199374509,1.05292913,Subject D,neutral
0.008988863,0.367104601,0.526187361,0.181534691,1.106078004,Subject D,neutral
0.00944696,0.047724474,0.518955482,0.129166585,0.97265346,Subject D,neutral
0.009904033,-0.06758658,0.417689878,0.092023572,0.793361868,Subject D,neutral
0.010345439,0.13448024,0.288420228,0.105796655,0.755500238,Subject D,neutral
0.010764652,0.347269668,0.199160265,0.141455741,0.858884707,Subject D,neutral
0.011183268,0.26202139,0.176261064,0.139669494,0.91586611,Subject D,neutral
0.011641539,-0.039744378,0.201561386,0.089614924,0.783820689,Subject D,neutral
0.012157405,-0.215077793,0.241938962,0.04661304,0.533536547,Subject D,neutral
0.012697939,-0.115363172,0.274119844,0.062391014,0.345835899,Subject D,neutral
0.013203106,0.038597694,0.286541594,0.118417532,0.283126899,Subject D,neutral
0.013639979,-0.019691677,0.274427315,0.148207961,0.239234329,Subject D,neutral
0.014026508,-0.231751428,0.242273334,0.118333608,0.120376242,Subject D,neutral
0.014402956,-0.304349238,0.202941059,0.065727441,-0.010429876,Subject D,neutral
0.014790935,-0.13100091,0.164651459,0.048451826,-0.037181688,Subject D,neutral
