timestamps,TP9,AF7,AF8,TP10,Subject,Emotion
0.001089767,-0.417175002,-0.154506441,-0.049794685,0.287681704,Subject C,neutral
0.000573395,-0.695908148,-0.167517908,-0.069938573,-0.054114302,Subject C,neutral
5.8e-05,-0.486497951,-0.127259993,-0.029178037,-0.0749002,Subject C,neutral
-0.000456354,-0.020964175,-0.040654499,-0.002414407,0.306485785,Subject C,neutral
-0.000969525,0.174713112,0.062253288,-0.069599746,0.659239082,Subject C,neutral
-0.001481423,-0.05728079,0.142634516,-0.18154373,0.584565522,Subject C,neutral
-0.001991946,-0.330606755,0.172095539,-0.20591785,0.236084411,Subject C,neutral
-0.002500991,-0.227933142,0.155208498,-0.099349349,0.131603292,Subject C,neutral
-0.003008459,0.172913318,0.134518574,0.031556371,0.476893819,Subject C,neutral
-0.003514247,0.425829734,0.156437404,0.068573449,0.872202874,Subject C,neutral
-0.004018255,0.307393764,0.216162746,0.033452872,0.808265269,Subject C,neutral
-0.004520384,0.101964752,0.242269478,0.047097528,0.346349798,Subject C,neutral
-0.005020532,0.228055783,0.160896503,0.153500019,0.105693485,Subject C,neutral
-0.0055186,0.69363468,-0.010491304,0.248847102,0.521880281,Subject C,neutral
-0.006014487,1.061716043,-0.151528346,0.2128975,1.264608259,Subject C,neutral
-0.006508094,0.955775385,-0.149852776,0.070398301,1.553638046,Subject C,neutral
-0.006999322,0.47815861,-0.021991845,-0.028496535,1.026305776,Subject C,neutral
-0.007488073,0.044293156,0.104022251,0.011855904,0.111707616,Subject C,neutral
-0.007974249,-0.130027083,0.130874656,0.115678176,-0.527351959,Subject C,neutral
-0.008457752,-0.223866706,0.087088268,0.129685383,-0.744348793,Subject C,neutral
-0.008938485,-0.4607743,0.069484089,0.014254422,-0.911676224,Subject C,neutral
-0.009416348,-0.733771697,0.125158276,-0.109105887,-1.284406051,Subject C,neutral
-0.009891242,-0.756445665,0.219998198,-0.118805544,-1.656216837,Subject C,neutral
-0.010363068,-0.523820293,0.303307793,-0.05518891,-1.724300682,Subject C,neutral
-0.010831727,-0.39367339,0.36311566,-0.063070773,-1.560606381,Subject C,neutral
-0.011297118,-0.627389141,0.413007026,-0.18177161,-1.512821746,Subject C,neutral
-0.01175914,-1.013852422,0.455219895,-0.267404738,-1.712599547,Subject C,neutral
-0.012217693,-1.11577888,0.478012473,-0.170484327,-1.890243461,Subject C,neutral
-0.012672675,-0.832215367,0.479550063,0.053976778,-1.737601224,Subject C,neutral
-0.013123985,-0.526351229,0.476234357,0.186986151,-1.321892348,Subject C,neutral
