timestamps,TP9,AF7,AF8,TP10,Subject,Emotion
0.016346776,-0.146626361,0.132984413,0.648076189,-0.051200161,Subject A,neutral
0.016419246,0.02011517,0.138528552,0.609409527,0.008179884,Subject A,neutral
0.016488467,0.156354417,0.13949806,0.612656113,0.292596294,Subject A,neutral
0.016554441,-0.051537911,0.105096608,0.628650187,0.522602627,Subject A,neutral
0.016617172,-0.516646989,0.018250879,0.620808524,0.409079649,Subject A,neutral
0.016676663,-0.834449912,-0.100456929,0.603918314,0.021712638,Subject A,neutral
0.016732922,-0.766920663,-0.193325973,0.627329287,-0.271056273,Subject A,neutral
0.016785955,-0.49536497,-0.202375574,0.703152363,-0.221074248,Subject A,neutral
0.016835774,-0.343106281,-0.116938235,0.78091187,0.035859121,Subject A,neutral
0.016882391,-0.364532546,0.014695945,0.805834281,0.174619319,Subject A,neutral
0.016925818,-0.331654449,0.124419025,0.782159825,0.070722389,Subject A,neutral
0.016966073,-0.100090022,0.17510558,0.75982561,-0.090931818,Subject A,neutral
0.017003174,0.153071681,0.175368844,0.768245854,-0.087962906,Subject A,neutral
0.017037141,0.148860335,0.155023114,0.784899381,0.068019714,Subject A,neutral
0.017067994,-0.091283038,0.135646464,0.773352247,0.208100691,Subject A,neutral
0.017095757,-0.206714864,0.122257623,0.73680342,0.282544498,Subject A,neutral
0.017120453,0.06789643,0.111487709,0.719052104,0.418347911,Subject A,neutral
0.017142109,0.52848332,0.099298133,0.752385337,0.676810517,Subject A,neutral
0.017160754,0.716810301,0.083413116,0.816332016,0.889221967,Subject A,neutral
0.017176418,0.503481236,0.06616091,0.857021578,0.852761334,Subject A,neutral
0.017189133,0.274551794,0.055652944,0.842036587,0.630880592,Subject A,neutral
0.017198932,0.425233349,0.055909964,0.783873046,0.501116864,Subject A,neutral
0.017205849,0.801066741,0.052042906,0.710197271,0.572556644,Subject A,neutral
0.017209918,0.863442374,0.014012258,0.629091889,0.609079452,Subject A,neutral
0.017211175,0.417985025,-0.075934135,0.536426508,0.358942907,Subject A,neutral
0.017209659,-0.066254835,-0.20325193,0.44626943,-0.041059007,Subject A,neutral
0.017205409,-0.046488489,-0.334732199,0.391830109,-0.191620335,Subject A,neutral
0.017198464,0.327400875,-0.446384168,0.3898008,0.031333213,Subject A,neutral
0.017188867,0.325044194,-0.529585952,0.416412398,0.255425425,Subject A,neutral
0.017176659,-0.452455338,-0.577253914,0.430751309,0.014391217,Subject A,neutral
0.017161883,-1.542867386,-0.582125929,0.419925627,-0.759829389,Subject A,neutral
0.017144582,-2.186474702,-0.555615334,0.411955316,-1.741993464,Subject A,neutral
0.017124803,-2.252442872,-0.536822722,0.43887161,-2.599108244,Subject A,neutral
0.01710259,-2.333689505,-0.566329644,0.490390536,-3.244723097,Subject A,neutral
0.017077991,-2.931282136,-0.64468729,0.514282526,-3.766935895,Subject A,neutral
0.017051052,-3.821619735,-0.723096303,0.471774083,-4.250004725,Subject A,neutral
0.017021821,-4.397844465,-0.743898938,0.388828411,-4.713379681,Subject A,neutral
0.016990344,-4.475300583,-0.691588399,0.337006966,-5.164307631,Subject A,neutral
0.016956668,-4.493315495,-0.600748568,0.356623235,-5.64706819,Subject A,neutral
0.016920841,-4.900240296,-0.516390255,0.411812538,-6.215616068,Subject A,neutral
0.016882909,-5.574880441,-0.454756634,0.435046592,-6.848181668,Subject A,neutral
0.016842919,-6.028321705,-0.404847875,0.407883979,-7.408659521,Subject A,neutral
0.016800918,-6.074919129,-0.357356984,0.378797571,-7.757079053,Subject A,neutral
0.016756952,-6.082823878,-0.319157581,0.399387797,-7.935899474,Subject A,neutral
0.016711066,-6.505947813,-0.300461749,0.461788825,-8.181232538,Subject A,neutral
0.016663306,-7.317990695,-0.302223841,0.513338554,-8.654931216,Subject A,neutral
0.016613715,-8.052748489,-0.324753313,0.523356908,-9.1918632,Subject A,neutral
0.016562338,-8.373297408,-0.378486602,0.513722745,-9.441981509,Subject A,neutral
0.016509219,-8.449607992,-0.469931233,0.518313805,-9.305050134,Subject A,neutral
0.016454401,-8.684187081,-0.574713801,0.531427629,-9.109541874,Subject A,neutral
0.016397926,-9.151366428,-0.636511505,0.51594525,-9.262220079,Subject A,neutral
0.016339838,-9.485966345,-0.605722953,0.45855723,-9.784266679,Subject A,neutral
0.016280179,-9.380313683,-0.487432323,0.39601734,-10.30706817,Subject A,neutral
0.016218992,-9.033456885,-0.353523482,0.375279975,-10.50531666,Subject A,neutral
0.016156321,-8.927616093,-0.298975087,0.397439113,-10.41289157,Subject A,neutral
0.016092206,-9.195252231,-0.367275187,0.416862375,-10.27350508,Subject A,neutral
0.01602669,-9.413171072,-0.505241166,0.396531384,-10.18350984,Subject A,neutral
0.015959815,-9.116118027,-0.598660731,0.350225434,-9.994705908,Subject A,neutral
0.015891625,-8.369205064,-0.571028942,0.321517817,-9.557169879,Subject A,neutral
0.015822162,-7.664040462,-0.451167286,0.330276149,-8.95077132,Subject A,neutral
0.015751471,-7.301529482,-0.332026959,0.353402503,-8.410922187,Subject A,neutral
0.015679593,-7.072418459,-0.263598362,0.355994671,-8.05824104,Subject A,neutral
0.015606574,-6.609200968,-0.206832867,0.325476338,-7.764879754,Subject A,neutral
