timestamps,TP9,AF7,AF8,TP10,Subject,Emotion
0.001664037,0.125758312,-0.232383407,0.000587066,0.207953058,Subject D,neutral
0.001678917,-0.015901099,-0.17701863,0.019857068,0.242257721,Subject D,neutral
0.001693853,-0.031084006,-0.092971861,0.031397264,0.238200239,Subject D,neutral
0.001708772,0.027257471,-0.022896233,0.055729503,0.245523289,Subject D,neutral
0.001723598,-0.10141835,0.011092737,0.083635712,0.178654596,Subject D,neutral
0.001738256,-0.478547564,0.013832402,0.083158071,-0.046372151,Subject D,neutral
0.001752669,-0.773229218,0.001418398,0.046312234,-0.31482085,Subject D,neutral
0.001766761,-0.624585853,-0.018078826,0.005522473,-0.379309026,Subject D,neutral
0.001780456,-0.130535097,-0.045803169,-0.007968046,-0.151209946,Subject D,neutral
0.001793679,0.196962589,-0.075224397,-0.005442343,0.151345544,Subject D,neutral
0.001806354,0.007069099,-0.086528196,-0.022013422,0.209774274,Subject D,neutral
0.001818405,-0.481333783,-0.071324537,-0.064380357,-0.058503397,Subject D,neutral
0.001829757,-0.744180079,-0.057366838,-0.099526496,-0.419234992,Subject D,neutral
0.001840335,-0.562455602,-0.088257811,-0.099580927,-0.584513538,Subject D,neutral
0.001850063,-0.234816486,-0.170267324,-0.078664206,-0.513778841,Subject D,neutral
0.001858866,-0.160976212,-0.252640654,-0.071447941,-0.412164915,Subject D,neutral
0.00186667,-0.342770278,-0.274133742,-0.087038788,-0.447340666,Subject D,neutral
0.001873401,-0.425814548,-0.224278279,-0.103618775,-0.540187187,Subject D,neutral
0.001878987,-0.202651338,-0.147848534,-0.106250509,-0.486664685,Subject D,neutral
0.001883354,0.089576028,-0.094133412,-0.108322817,-0.244985461,Subject D,neutral
0.00188643,0.072315976,-0.077612527,-0.126226193,-0.006551976,Subject D,neutral
0.001888145,-0.262686663,-0.087438214,-0.148287549,0.043608817,Subject D,neutral
0.001888425,-0.512817133,-0.113277951,-0.145538639,-0.046524269,Subject D,neutral
0.001887199,-0.371902352,-0.147943093,-0.109955908,-0.084077872,Subject D,neutral
0.001884394,-0.037443455,-0.176485636,-0.068328996,-0.003028566,Subject D,neutral
0.001879936,0.025132103,-0.180776468,-0.053274542,0.057834653,Subject D,neutral
0.001873754,-0.318514983,-0.15792806,-0.066227539,-0.026597099,Subject D,neutral
0.001865772,-0.672961517,-0.127181659,-0.076652174,-0.164680611,Subject D,neutral
0.001855918,-0.583277777,-0.113428284,-0.060575422,-0.157169264,Subject D,neutral
0.00184412,-0.089145017,-0.121931738,-0.033000867,0.019142926,Subject D,neutral
0.001830305,0.33566602,-0.129430427,-0.029157681,0.151807833,Subject D,neutral
0.001814402,0.373973852,-0.103848335,-0.052563957,0.06165384,Subject D,neutral
0.001796341,0.228763776,-0.03756144,-0.060501276,-0.152930743,Subject D,neutral
0.001776052,0.309534424,0.038192219,-0.015286346,-0.226708225,Subject D,neutral
0.001753466,0.671368677,0.076314749,0.063198593,-0.049867843,Subject D,neutral
0.001728516,0.941378076,0.056766005,0.116820934,0.208836708,Subject D,neutral
0.001701137,0.814637498,0.008366064,0.116637281,0.315012887,Subject D,neutral
0.001671265,0.459438965,-0.016171679,0.089390235,0.241494362,Subject D,neutral
0.001638838,0.304555066,0.007842122,0.072318498,0.184239864,Subject D,neutral
0.001603795,0.497353844,0.050706054,0.062846942,0.325327551,Subject D,neutral
0.001566076,0.74164334,0.059479367,0.032076434,0.62680517,Subject D,neutral
0.00152562,0.707995537,0.017255684,-0.02014431,0.883065594,Subject D,neutral
0.00148237,0.458577421,-0.034485116,-0.048898886,0.953289329,Subject D,neutral
0.001436266,0.333866345,-0.037779435,-0.01458045,0.89174013,Subject D,neutral
0.001387251,0.475713517,0.020955271,0.063027042,0.832995443,Subject D,neutral
0.001335267,0.633260743,0.097439653,0.118515295,0.803042192,Subject D,neutral
0.001280257,0.507222482,0.134040469,0.109962351,0.714070263,Subject D,neutral
0.001222163,0.167827723,0.110251915,0.062551103,0.540375213,Subject D,neutral
0.001160928,-0.017061109,0.050258495,0.036994867,0.412143094,Subject D,neutral
0.001096493,0.143895644,-0.007092248,0.061376154,0.469208322,Subject D,neutral
0.0010288,0.416507608,-0.036205349,0.103826046,0.66052712,Subject D,neutral
0.000957791,0.450215107,-0.028676287,0.112872303,0.780088655,Subject D,neutral
0.000883405,0.235350161,0.01392278,0.075791341,0.72155811,Subject D,neutral
0.000805583,0.102262978,0.079714583,0.028659896,0.616479357,Subject D,neutral
0.000724264,0.272282674,0.142719537,0.010712939,0.652280721,Subject D,neutral
0.000639385,0.568644041,0.173310079,0.021474208,0.802714341,Subject D,neutral
0.000550884,0.670216228,0.161510892,0.03263075,0.845826972,Subject D,neutral
0.000458697,0.551153582,0.125402877,0.03378283,0.663941257,Subject D,neutral
0.00036276,0.501066719,0.088846689,0.046778573,0.422008392,Subject D,neutral
0.00026301,0.699233434,0.055719206,0.089597183,0.368963312,Subject D,neutral
0.000159384,0.930363564,0.016267631,0.143492958,0.517017051,Subject D,neutral
